vsg,vsb,vsd,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
200e-3,0,120e-3,20,14e-9,161.117e-6,359.788e-18,-269.642e-3,11.2867e-6,-5.8607e-6,-17.6906e-18,485.274e-18,159.501e-18,231.473e-18,
220e-3,0,120e-3,20,14e-9,250.609e-6,364.359e-18,-269.642e-3,19.213e-6,-9.9346e-6,-26.959e-18,518.986e-18,164.175e-18,260.511e-18,
240e-3,0,120e-3,20,14e-9,364.678e-6,369.803e-18,-269.642e-3,31.7787e-6,-16.05e-6,-37.9204e-18,557.348e-18,170.117e-18,292.93e-18,
260e-3,0,120e-3,20,14e-9,497.702e-6,376.499e-18,-269.642e-3,51.3718e-6,-24.6489e-6,-49.7893e-18,598.807e-18,178.025e-18,326.482e-18,
280e-3,0,120e-3,20,14e-9,640.785e-6,384.917e-18,-269.642e-3,81.4811e-6,-36.0255e-6,-61.9055e-18,642.602e-18,188.735e-18,359.567e-18,
300e-3,0,120e-3,20,14e-9,783.6e-6,395.46e-18,-269.642e-3,126.556e-6,-50.2783e-6,-73.7987e-18,688.515e-18,202.955e-18,391.26e-18,
320e-3,0,120e-3,20,14e-9,916.562e-6,408.208e-18,-269.642e-3,191.087e-6,-67.3031e-6,-85.1004e-18,736.094e-18,220.815e-18,420.979e-18,
340e-3,0,120e-3,20,14e-9,1.0328e-3,422.763e-18,-269.642e-3,278.224e-6,-86.8286e-6,-95.5033e-18,784.238e-18,241.642e-18,448.297e-18,
360e-3,0,120e-3,20,14e-9,1.1290e-3,438.408e-18,-269.642e-3,388.876e-6,-108.482e-6,-104.809e-18,831.517e-18,264.244e-18,472.973e-18,
380e-3,0,120e-3,20,14e-9,1.2050e-3,454.397e-18,-269.642e-3,521.834e-6,-131.856e-6,-112.966e-18,876.731e-18,287.423e-18,495.008e-18,
400e-3,0,120e-3,20,14e-9,1.2621e-3,470.159e-18,-269.642e-3,674.531e-6,-156.557e-6,-120.045e-18,919.183e-18,310.286e-18,514.597e-18,
420e-3,0,120e-3,20,14e-9,1.3026e-3,485.337e-18,-269.642e-3,843.815e-6,-182.231e-6,-126.177e-18,958.622e-18,332.294e-18,532.028e-18,
440e-3,0,120e-3,20,14e-9,1.3288e-3,499.742e-18,-269.642e-3,1.0264e-3,-208.568e-6,-131.511e-18,995.079e-18,353.171e-18,547.608e-18,
460e-3,0,120e-3,20,14e-9,1.3429e-3,513.296e-18,-269.642e-3,1.2194e-3,-235.304e-6,-136.184e-18,1.0287e-15,372.81e-18,561.618e-18,
480e-3,0,120e-3,20,14e-9,1.3469e-3,525.988e-18,-269.642e-3,1.42e-3,-262.219e-6,-140.313e-18,1.0598e-15,391.201e-18,574.303e-18,
500e-3,0,120e-3,20,14e-9,1.3425e-3,537.845e-18,-269.642e-3,1.6258e-3,-289.127e-6,-143.997e-18,1.0885e-15,408.386e-18,585.863e-18,
520e-3,0,120e-3,20,14e-9,1.3310e-3,548.911e-18,-269.642e-3,1.8348e-3,-315.873e-6,-147.312e-18,1.1152e-15,424.432e-18,596.464e-18,
540e-3,0,120e-3,20,14e-9,1.3138e-3,559.24e-18,-269.642e-3,2.0452e-3,-342.331e-6,-150.32e-18,1.1399e-15,439.418e-18,606.243e-18,
560e-3,0,120e-3,20,14e-9,1.2920e-3,568.887e-18,-269.642e-3,2.2556e-3,-368.397e-6,-153.071e-18,1.1630e-15,453.424e-18,615.31e-18,
580e-3,0,120e-3,20,14e-9,1.2663e-3,577.909e-18,-269.642e-3,2.4648e-3,-393.986e-6,-155.605e-18,1.1845e-15,466.529e-18,623.756e-18,
600e-3,0,120e-3,20,14e-9,1.2377e-3,586.358e-18,-269.642e-3,2.6718e-3,-419.032e-6,-157.952e-18,1.2047e-15,478.809e-18,631.657e-18,
620e-3,0,120e-3,20,14e-9,1.2067e-3,594.282e-18,-269.642e-3,2.8757e-3,-443.481e-6,-160.139e-18,1.2237e-15,490.333e-18,639.076e-18,
640e-3,0,120e-3,20,14e-9,1.174e-3,601.726e-18,-269.642e-3,3.0759e-3,-467.291e-6,-162.186e-18,1.2415e-15,501.164e-18,646.065e-18,
660e-3,0,120e-3,20,14e-9,1.1398e-3,608.731e-18,-269.642e-3,3.2718e-3,-490.432e-6,-164.111e-18,1.2583e-15,511.361e-18,652.67e-18,
680e-3,0,120e-3,20,14e-9,1.1048e-3,615.334e-18,-269.642e-3,3.4631e-3,-512.881e-6,-165.927e-18,1.2742e-15,520.977e-18,658.927e-18,
700e-3,0,120e-3,20,14e-9,1.0691e-3,621.568e-18,-269.642e-3,3.6493e-3,-534.621e-6,-167.646e-18,1.2892e-15,530.058e-18,664.87e-18,
720e-3,0,120e-3,20,14e-9,1.0331e-3,627.465e-18,-269.642e-3,3.8303e-3,-555.645e-6,-169.278e-18,1.3034e-15,538.65e-18,670.526e-18,
740e-3,0,120e-3,20,14e-9,997.091e-6,633.05e-18,-269.642e-3,4.0059e-3,-575.948e-6,-170.831e-18,1.3170e-15,546.789e-18,675.921e-18,
760e-3,0,120e-3,20,14e-9,961.083e-6,638.35e-18,-269.642e-3,4.1760e-3,-595.53e-6,-172.314e-18,1.3298e-15,554.513e-18,681.075e-18,
780e-3,0,120e-3,20,14e-9,925.322e-6,643.385e-18,-269.642e-3,4.3404e-3,-614.393e-6,-173.731e-18,1.3421e-15,561.852e-18,686.008e-18,
800e-3,0,120e-3,20,14e-9,889.936e-6,648.176e-18,-269.642e-3,4.4992e-3,-632.545e-6,-175.088e-18,1.3538e-15,568.835e-18,690.737e-18,
0,0,120e-3,40,14e-9,889.778e-9,663.893e-18,-262.348e-3,56.0478e-9,-27.3633e-9,-62.7614e-21,745.216e-18,264.082e-18,292.534e-18,
20e-3,0,120e-3,40,14e-9,1.7040e-6,667.886e-18,-262.348e-3,107.022e-9,-52.4268e-9,-128.203e-21,755.148e-18,268.071e-18,298.477e-18,
40e-3,0,120e-3,40,14e-9,3.2606e-6,672.161e-18,-262.348e-3,204.252e-9,-100.406e-9,-260.858e-21,765.843e-18,272.34e-18,304.903e-18,
60e-3,0,120e-3,40,14e-9,6.2296e-6,676.737e-18,-262.348e-3,389.435e-9,-192.144e-9,-528.412e-21,777.506e-18,276.902e-18,312.004e-18,
80e-3,0,120e-3,40,14e-9,11.8672e-6,681.632e-18,-262.348e-3,741.161e-9,-367.157e-9,-1.0641e-18,790.548e-18,281.772e-18,320.176e-18,
100e-3,0,120e-3,40,14e-9,22.4827e-6,686.868e-18,-262.348e-3,1.4058e-6,-699.629e-9,-2.1237e-18,805.759e-18,286.962e-18,330.197e-18,
120e-3,0,120e-3,40,14e-9,42.169e-6,692.481e-18,-262.348e-3,2.6501e-6,-1.3263e-6,-4.1763e-18,824.58e-18,292.492e-18,343.488e-18,
140e-3,0,120e-3,40,14e-9,77.7136e-6,698.527e-18,-262.348e-3,4.9433e-6,-2.4913e-6,-8.0102e-18,849.372e-18,298.401e-18,362.37e-18,
160e-3,0,120e-3,40,14e-9,139.135e-6,705.11e-18,-262.348e-3,9.0646e-6,-4.6068e-6,-14.755e-18,883.339e-18,304.787e-18,389.952e-18,
180e-3,0,120e-3,40,14e-9,238.581e-6,712.401e-18,-262.348e-3,16.2177e-6,-8.3105e-6,-25.6094e-18,929.547e-18,311.865e-18,429.082e-18,
200e-3,0,120e-3,40,14e-9,386.532e-6,720.675e-18,-262.348e-3,28.1467e-6,-14.475e-6,-41.1946e-18,989.09e-18,320.069e-18,480.421e-18,
220e-3,0,120e-3,40,14e-9,586.74e-6,730.346e-18,-262.348e-3,47.345e-6,-24.1225e-6,-61.014e-18,1.0601e-15,330.142e-18,541.378e-18,
240e-3,0,120e-3,40,14e-9,833.455e-6,742.024e-18,-262.348e-3,77.5163e-6,-38.2566e-6,-83.6811e-18,1.1392e-15,343.212e-18,607.447e-18,
260e-3,0,120e-3,40,14e-9,1.1124e-3,756.548e-18,-262.348e-3,124.254e-6,-57.6769e-6,-107.678e-18,1.2239e-15,360.8e-18,674.522e-18,
280e-3,0,120e-3,40,14e-9,1.4040e-3,774.855e-18,-262.348e-3,195.416e-6,-82.838e-6,-131.834e-18,1.3131e-15,384.573e-18,739.952e-18,
300e-3,0,120e-3,40,14e-9,1.6873e-3,797.576e-18,-262.348e-3,300.301e-6,-113.782e-6,-155.3e-18,1.4064e-15,415.623e-18,802.2e-18,
320e-3,0,120e-3,40,14e-9,1.9446e-3,824.531e-18,-262.348e-3,447.274e-6,-150.157e-6,-177.374e-18,1.5024e-15,453.642e-18,860.208e-18,
340e-3,0,120e-3,40,14e-9,2.1646e-3,854.637e-18,-262.348e-3,641.105e-6,-191.317e-6,-197.495e-18,1.5986e-15,496.814e-18,913.217e-18,
360e-3,0,120e-3,40,14e-9,2.3431e-3,886.377e-18,-262.348e-3,881.897e-6,-236.464e-6,-215.362e-18,1.6921e-15,542.653e-18,960.901e-18,
380e-3,0,120e-3,40,14e-9,2.4813e-3,918.36e-18,-262.348e-3,1.1659e-3,-284.774e-6,-230.961e-18,1.7809e-15,588.952e-18,1.0034e-15,
400e-3,0,120e-3,40,14e-9,2.5828e-3,949.6e-18,-262.348e-3,1.4875e-3,-335.473e-6,-244.487e-18,1.8639e-15,634.187e-18,1.0411e-15,
420e-3,0,120e-3,40,14e-9,2.6524e-3,979.513e-18,-262.348e-3,1.8400e-3,-387.876e-6,-256.22e-18,1.9409e-15,677.486e-18,1.0748e-15,
440e-3,0,120e-3,40,14e-9,2.6948e-3,1.0078e-15,-262.348e-3,2.2170e-3,-441.391e-6,-266.45e-18,2.0120e-15,718.433e-18,1.1050e-15,
460e-3,0,120e-3,40,14e-9,2.7143e-3,1.0343e-15,-262.348e-3,2.6127e-3,-495.518e-6,-275.441e-18,2.0777e-15,756.889e-18,1.1322e-15,
480e-3,0,120e-3,40,14e-9,2.7146e-3,1.0592e-15,-262.348e-3,3.0217e-3,-549.836e-6,-283.412e-18,2.1383e-15,792.873e-18,1.1568e-15,
500e-3,0,120e-3,40,14e-9,2.6991e-3,1.0824e-15,-262.348e-3,3.4395e-3,-603.998e-6,-290.544e-18,2.1945e-15,826.49e-18,1.1794e-15,
520e-3,0,120e-3,40,14e-9,2.6704e-3,1.1041e-15,-262.348e-3,3.8622e-3,-657.713e-6,-296.98e-18,2.2465e-15,857.881e-18,1.2001e-15,
540e-3,0,120e-3,40,14e-9,2.6311e-3,1.1243e-15,-262.348e-3,4.2866e-3,-710.746e-6,-302.836e-18,2.2950e-15,887.205e-18,1.2192e-15,
560e-3,0,120e-3,40,14e-9,2.5831e-3,1.1432e-15,-262.348e-3,4.7098e-3,-762.902e-6,-308.204e-18,2.3402e-15,914.622e-18,1.2369e-15,
580e-3,0,120e-3,40,14e-9,2.5282e-3,1.1609e-15,-262.348e-3,5.1297e-3,-814.027e-6,-313.157e-18,2.3824e-15,940.288e-18,1.2535e-15,
600e-3,0,120e-3,40,14e-9,2.4679e-3,1.1774e-15,-262.348e-3,5.5442e-3,-863.997e-6,-317.754e-18,2.4220e-15,964.347e-18,1.2690e-15,
620e-3,0,120e-3,40,14e-9,2.4033e-3,1.1930e-15,-262.348e-3,5.9520e-3,-912.716e-6,-322.044e-18,2.4591e-15,986.937e-18,1.2836e-15,
640e-3,0,120e-3,40,14e-9,2.3355e-3,1.2076e-15,-262.348e-3,6.3517e-3,-960.11e-6,-326.064e-18,2.4941e-15,1.0081e-15,1.2973e-15,
660e-3,0,120e-3,40,14e-9,2.2654e-3,1.2213e-15,-262.348e-3,6.7425e-3,-1.0061e-3,-329.848e-18,2.5271e-15,1.0281e-15,1.3103e-15,
680e-3,0,120e-3,40,14e-9,2.1938e-3,1.2343e-15,-262.348e-3,7.1234e-3,-1.0507e-3,-333.422e-18,2.5583e-15,1.0470e-15,1.3227e-15,
700e-3,0,120e-3,40,14e-9,2.1212e-3,1.2466e-15,-262.348e-3,7.4940e-3,-1.0938e-3,-336.809e-18,2.5879e-15,1.0649e-15,1.3344e-15,
720e-3,0,120e-3,40,14e-9,2.0483e-3,1.2581e-15,-262.348e-3,7.8539e-3,-1.1355e-3,-340.027e-18,2.6159e-15,1.0817e-15,1.3455e-15,
740e-3,0,120e-3,40,14e-9,1.9753e-3,1.2691e-15,-262.348e-3,8.2026e-3,-1.1758e-3,-343.093e-18,2.6425e-15,1.0977e-15,1.3562e-15,
760e-3,0,120e-3,40,14e-9,1.9027e-3,1.2796e-15,-262.348e-3,8.5401e-3,-1.2145e-3,-346.019e-18,2.6679e-15,1.1129e-15,1.3663e-15,
780e-3,0,120e-3,40,14e-9,1.8307e-3,1.2895e-15,-262.348e-3,8.8662e-3,-1.2519e-3,-348.818e-18,2.6921e-15,1.1274e-15,1.3761e-15,
800e-3,0,120e-3,40,14e-9,1.7596e-3,1.2989e-15,-262.348e-3,9.1808e-3,-1.2878e-3,-351.501e-18,2.7152e-15,1.1411e-15,1.3854e-15,
0,0,140e-3,2,14e-9,22.4998e-9,34.0285e-18,-280.535e-3,1.2000e-9,-691.931e-12,-1.5983e-21,36.95e-18,12.9713e-18,14.5487e-18,
20e-3,0,140e-3,2,14e-9,43.1007e-9,34.2115e-18,-280.535e-3,2.2898e-9,-1.3257e-9,-3.2793e-21,37.4209e-18,13.1542e-18,14.8367e-18,
40e-3,0,140e-3,2,14e-9,82.5268e-9,34.4076e-18,-280.535e-3,4.3677e-9,-2.5397e-9,-6.7014e-21,37.9237e-18,13.3501e-18,15.1436e-18,
60e-3,0,140e-3,2,14e-9,157.882e-9,34.6176e-18,-280.535e-3,8.3260e-9,-4.8631e-9,-13.6394e-21,38.4637e-18,13.5597e-18,15.474e-18,
80e-3,0,140e-3,2,14e-9,301.553e-9,34.8425e-18,-280.535e-3,15.8536e-9,-9.3044e-9,-27.6321e-21,39.0514e-18,13.7837e-18,15.8376e-18,
100e-3,0,140e-3,2,14e-9,574.193e-9,35.083e-18,-280.535e-3,30.1221e-9,-17.7742e-9,-55.6367e-21,39.7082e-18,14.0228e-18,16.2554e-18,
120e-3,0,140e-3,2,14e-9,1.0870e-6,35.3404e-18,-280.535e-3,57.0067e-9,-33.8551e-9,-110.978e-21,40.4758e-18,14.2773e-18,16.7685e-18,
140e-3,0,140e-3,2,14e-9,2.0366e-6,35.616e-18,-280.535e-3,107.116e-9,-64.1401e-9,-217.956e-21,41.4294e-18,14.5478e-18,17.4516e-18,
160e-3,0,140e-3,2,14e-9,3.7469e-6,35.9124e-18,-280.535e-3,198.794e-9,-120.358e-9,-417.024e-21,42.6908e-18,14.8354e-18,18.4254e-18,
180e-3,0,140e-3,2,14e-9,6.6912e-6,36.2334e-18,-280.535e-3,361.651e-9,-222.219e-9,-765.083e-21,44.4203e-18,15.143e-18,19.8473e-18,
200e-3,0,140e-3,2,14e-9,11.4372e-6,36.5852e-18,-280.535e-3,639.289e-9,-400.035e-9,-1.3203e-18,46.7608e-18,15.4775e-18,21.8533e-18,
220e-3,0,140e-3,2,14e-9,18.4709e-6,36.9767e-18,-280.535e-3,1.0904e-6,-695.028e-9,-2.1095e-18,49.7436e-18,15.8533e-18,24.4603e-18,
240e-3,0,140e-3,2,14e-9,27.9807e-6,37.4202e-18,-280.535e-3,1.7921e-6,-1.1554e-6,-3.1033e-18,53.2481e-18,16.2943e-18,27.5238e-18,
260e-3,0,140e-3,2,14e-9,39.7561e-6,37.9339e-18,-280.535e-3,2.8516e-6,-1.8294e-6,-4.2319e-18,57.0823e-18,16.8367e-18,30.8156e-18,
280e-3,0,140e-3,2,14e-9,53.2445e-6,38.5448e-18,-280.535e-3,4.4314e-6,-2.7571e-6,-5.4235e-18,61.1031e-18,17.5327e-18,34.1405e-18,
300e-3,0,140e-3,2,14e-9,67.6714e-6,39.2901e-18,-280.535e-3,6.7764e-6,-3.9655e-6,-6.6282e-18,65.264e-18,18.4502e-18,37.3839e-18,
320e-3,0,140e-3,2,14e-9,82.1611e-6,40.2086e-18,-280.535e-3,10.2198e-6,-5.4644e-6,-7.8147e-18,69.5785e-18,19.6576e-18,40.4909e-18,
340e-3,0,140e-3,2,14e-9,95.8713e-6,41.3216e-18,-280.535e-3,15.137e-6,-7.2467e-6,-8.9564e-18,74.0458e-18,21.1904e-18,43.4255e-18,
360e-3,0,140e-3,2,14e-9,108.142e-6,42.6144e-18,-280.535e-3,21.849e-6,-9.2896e-6,-10.0246e-18,78.601e-18,23.0211e-18,46.1499e-18,
380e-3,0,140e-3,2,14e-9,118.591e-6,44.0378e-18,-280.535e-3,30.5318e-6,-11.5602e-6,-10.994e-18,83.1279e-18,25.066e-18,48.6319e-18,
400e-3,0,140e-3,2,14e-9,127.102e-6,45.5293e-18,-280.535e-3,41.1885e-6,-14.0203e-6,-11.8511e-18,87.5098e-18,27.2221e-18,50.8577e-18,
420e-3,0,140e-3,2,14e-9,133.747e-6,47.033e-18,-280.535e-3,53.6841e-6,-16.6318e-6,-12.5959e-18,91.666e-18,29.4004e-18,52.8356e-18,
440e-3,0,140e-3,2,14e-9,138.693e-6,48.5086e-18,-280.535e-3,67.8027e-6,-19.3589e-6,-13.2377e-18,95.5576e-18,31.5392e-18,54.5884e-18,
460e-3,0,140e-3,2,14e-9,142.14e-6,49.9311e-18,-280.535e-3,83.2941e-6,-22.1695e-6,-13.7903e-18,99.176e-18,33.6012e-18,56.1447e-18,
480e-3,0,140e-3,2,14e-9,144.291e-6,51.2869e-18,-280.535e-3,99.9051e-6,-25.0358e-6,-14.2676e-18,102.53e-18,35.5669e-18,57.5332e-18,
500e-3,0,140e-3,2,14e-9,145.333e-6,52.57e-18,-280.535e-3,117.396e-6,-27.9338e-6,-14.6828e-18,105.637e-18,37.4277e-18,58.7797e-18,
520e-3,0,140e-3,2,14e-9,145.433e-6,53.779e-18,-280.535e-3,135.547e-6,-30.8429e-6,-15.0468e-18,108.518e-18,39.1822e-18,59.9062e-18,
540e-3,0,140e-3,2,14e-9,144.742e-6,54.9155e-18,-280.535e-3,154.165e-6,-33.7458e-6,-15.3688e-18,111.194e-18,40.8327e-18,60.9312e-18,
560e-3,0,140e-3,2,14e-9,143.386e-6,55.9826e-18,-280.535e-3,173.079e-6,-36.6281e-6,-15.6563e-18,113.683e-18,42.3835e-18,61.8699e-18,
580e-3,0,140e-3,2,14e-9,141.48e-6,56.9841e-18,-280.535e-3,192.141e-6,-39.4776e-6,-15.9152e-18,116.005e-18,43.8403e-18,62.7348e-18,
600e-3,0,140e-3,2,14e-9,139.119e-6,57.9244e-18,-280.535e-3,211.225e-6,-42.2843e-6,-16.1503e-18,118.175e-18,45.2091e-18,63.5361e-18,
620e-3,0,140e-3,2,14e-9,136.388e-6,58.8077e-18,-280.535e-3,230.226e-6,-45.0399e-6,-16.3655e-18,120.208e-18,46.4961e-18,64.2822e-18,
640e-3,0,140e-3,2,14e-9,133.357e-6,59.6383e-18,-280.535e-3,249.053e-6,-47.7378e-6,-16.5638e-18,122.117e-18,47.7071e-18,64.98e-18,
660e-3,0,140e-3,2,14e-9,130.089e-6,60.4202e-18,-280.535e-3,267.632e-6,-50.3726e-6,-16.7478e-18,123.913e-18,48.8478e-18,65.6354e-18,
680e-3,0,140e-3,2,14e-9,126.636e-6,61.1572e-18,-280.535e-3,285.902e-6,-52.9401e-6,-16.9195e-18,125.607e-18,49.9236e-18,66.2532e-18,
700e-3,0,140e-3,2,14e-9,123.042e-6,61.8527e-18,-280.535e-3,303.812e-6,-55.4371e-6,-17.0806e-18,127.207e-18,50.9394e-18,66.8374e-18,
720e-3,0,140e-3,2,14e-9,119.347e-6,62.51e-18,-280.535e-3,321.322e-6,-57.8611e-6,-17.2323e-18,128.721e-18,51.8997e-18,67.3915e-18,
740e-3,0,140e-3,2,14e-9,115.582e-6,63.1321e-18,-280.535e-3,338.4e-6,-60.2105e-6,-17.3758e-18,130.157e-18,52.8089e-18,67.9183e-18,
760e-3,0,140e-3,2,14e-9,111.775e-6,63.7216e-18,-280.535e-3,355.021e-6,-62.4841e-6,-17.5121e-18,131.521e-18,53.6707e-18,68.4206e-18,
780e-3,0,140e-3,2,14e-9,107.949e-6,64.281e-18,-280.535e-3,371.167e-6,-64.6814e-6,-17.6419e-18,132.819e-18,54.4886e-18,68.9003e-18,
800e-3,0,140e-3,2,14e-9,104.123e-6,64.8125e-18,-280.535e-3,386.823e-6,-66.8021e-6,-17.7658e-18,134.055e-18,55.2659e-18,69.3594e-18,
0,0,140e-3,6,14e-9,65.062e-9,98.2875e-18,-282.731e-3,3.6172e-9,-2.0008e-9,-4.4927e-21,111.046e-18,38.9911e-18,43.7645e-18,
20e-3,0,140e-3,6,14e-9,124.637e-9,98.842e-18,-282.731e-3,6.9033e-9,-3.8337e-9,-9.2169e-21,112.468e-18,39.5452e-18,44.6328e-18,
40e-3,0,140e-3,6,14e-9,238.663e-9,99.436e-18,-282.731e-3,13.1703e-9,-7.3443e-9,-18.834e-21,113.984e-18,40.1386e-18,45.5558e-18,
60e-3,0,140e-3,6,14e-9,456.643e-9,100.072e-18,-282.731e-3,25.1122e-9,-14.0639e-9,-38.3334e-21,115.609e-18,40.7733e-18,46.5454e-18,
80e-3,0,140e-3,6,14e-9,872.383e-9,100.753e-18,-282.731e-3,47.8304e-9,-26.9109e-9,-77.6724e-21,117.37e-18,41.4514e-18,47.6287e-18,
100e-3,0,140e-3,6,14e-9,1.6618e-6,101.48e-18,-282.731e-3,90.9163e-9,-51.4188e-9,-156.458e-21,119.328e-18,42.1742e-18,48.8633e-18,
120e-3,0,140e-3,6,14e-9,3.1487e-6,102.257e-18,-282.731e-3,172.166e-9,-97.9792e-9,-312.362e-21,121.598e-18,42.9427e-18,50.3649e-18,
140e-3,0,140e-3,6,14e-9,5.9077e-6,103.088e-18,-282.731e-3,323.809e-9,-185.764e-9,-614.53e-21,124.394e-18,43.7577e-18,52.3461e-18,
160e-3,0,140e-3,6,14e-9,10.8951e-6,103.979e-18,-282.731e-3,601.82e-9,-349.036e-9,-1.1794e-18,128.067e-18,44.6211e-18,55.1555e-18,
180e-3,0,140e-3,6,14e-9,19.5313e-6,104.94e-18,-282.731e-3,1.0971e-6,-645.81e-9,-2.1746e-18,133.091e-18,45.5393e-18,59.2616e-18,
200e-3,0,140e-3,6,14e-9,33.5632e-6,105.988e-18,-282.731e-3,1.9442e-6,-1.1662e-6,-3.7792e-18,139.915e-18,46.5303e-18,65.095e-18,
220e-3,0,140e-3,6,14e-9,54.5563e-6,107.149e-18,-282.731e-3,3.3244e-6,-2.0349e-6,-6.0883e-18,148.681e-18,47.6336e-18,72.7575e-18,
240e-3,0,140e-3,6,14e-9,83.2092e-6,108.457e-18,-282.731e-3,5.4717e-6,-3.3999e-6,-9.0311e-18,159.067e-18,48.9178e-18,81.8595e-18,
260e-3,0,140e-3,6,14e-9,118.985e-6,109.965e-18,-282.731e-3,8.7053e-6,-5.4110e-6,-12.4042e-18,170.5e-18,50.4882e-18,91.7219e-18,
280e-3,0,140e-3,6,14e-9,160.246e-6,111.751e-18,-282.731e-3,13.5023e-6,-8.1960e-6,-15.9877e-18,182.521e-18,52.4961e-18,101.735e-18,
300e-3,0,140e-3,6,14e-9,204.625e-6,113.922e-18,-282.731e-3,20.5835e-6,-11.8417e-6,-19.6243e-18,194.961e-18,55.1406e-18,111.53e-18,
320e-3,0,140e-3,6,14e-9,249.407e-6,116.596e-18,-282.731e-3,30.9426e-6,-16.3837e-6,-23.216e-18,207.85e-18,58.6294e-18,120.93e-18,
340e-3,0,140e-3,6,14e-9,291.943e-6,119.845e-18,-282.731e-3,45.7227e-6,-21.8029e-6,-26.6829e-18,221.198e-18,63.0825e-18,129.825e-18,
360e-3,0,140e-3,6,14e-9,330.119e-6,123.637e-18,-282.731e-3,65.9308e-6,-28.0321e-6,-29.9383e-18,234.831e-18,68.4394e-18,138.101e-18,
380e-3,0,140e-3,6,14e-9,362.672e-6,127.836e-18,-282.731e-3,92.1487e-6,-34.97e-6,-32.9026e-18,248.41e-18,74.4644e-18,145.655e-18,
400e-3,0,140e-3,6,14e-9,389.19e-6,132.257e-18,-282.731e-3,124.427e-6,-42.4987e-6,-35.5299e-18,261.58e-18,80.8527e-18,152.438e-18,
420e-3,0,140e-3,6,14e-9,409.863e-6,136.731e-18,-282.731e-3,162.378e-6,-50.4986e-6,-37.8157e-18,274.091e-18,87.334e-18,158.467e-18,
440e-3,0,140e-3,6,14e-9,425.203e-6,141.134e-18,-282.731e-3,205.349e-6,-58.8576e-6,-39.7861e-18,285.815e-18,93.7167e-18,163.808e-18,
460e-3,0,140e-3,6,14e-9,435.841e-6,145.388e-18,-282.731e-3,252.574e-6,-67.4753e-6,-41.4811e-18,296.72e-18,99.8835e-18,168.547e-18,
480e-3,0,140e-3,6,14e-9,442.413e-6,149.448e-18,-282.731e-3,303.269e-6,-76.2641e-6,-42.9439e-18,306.832e-18,105.772e-18,172.77e-18,
500e-3,0,140e-3,6,14e-9,445.516e-6,153.295e-18,-282.731e-3,356.691e-6,-85.1487e-6,-44.214e-18,316.2e-18,111.352e-18,176.557e-18,
520e-3,0,140e-3,6,14e-9,445.683e-6,156.924e-18,-282.731e-3,412.158e-6,-94.0652e-6,-45.3258e-18,324.885e-18,116.619e-18,179.976e-18,
540e-3,0,140e-3,6,14e-9,443.384e-6,160.338e-18,-282.731e-3,469.065e-6,-102.96e-6,-46.3077e-18,332.951e-18,121.578e-18,183.083e-18,
560e-3,0,140e-3,6,14e-9,439.029e-6,163.545e-18,-282.731e-3,526.882e-6,-111.787e-6,-47.1825e-18,340.455e-18,126.24e-18,185.925e-18,
580e-3,0,140e-3,6,14e-9,432.972e-6,166.557e-18,-282.731e-3,585.152e-6,-120.509e-6,-47.9691e-18,347.453e-18,130.622e-18,188.542e-18,
600e-3,0,140e-3,6,14e-9,425.519e-6,169.386e-18,-282.731e-3,643.485e-6,-129.096e-6,-48.6822e-18,353.994e-18,134.74e-18,190.964e-18,
620e-3,0,140e-3,6,14e-9,416.933e-6,172.044e-18,-282.731e-3,701.549e-6,-137.523e-6,-49.3339e-18,360.121e-18,138.614e-18,193.217e-18,
640e-3,0,140e-3,6,14e-9,407.439e-6,174.545e-18,-282.731e-3,759.07e-6,-145.768e-6,-49.9338e-18,365.874e-18,142.26e-18,195.324e-18,
660e-3,0,140e-3,6,14e-9,397.23e-6,176.899e-18,-282.731e-3,815.816e-6,-153.815e-6,-50.4897e-18,371.286e-18,145.695e-18,197.301e-18,
680e-3,0,140e-3,6,14e-9,386.469e-6,179.119e-18,-282.731e-3,871.601e-6,-161.653e-6,-51.0079e-18,376.389e-18,148.935e-18,199.164e-18,
700e-3,0,140e-3,6,14e-9,375.296e-6,181.214e-18,-282.731e-3,926.269e-6,-169.271e-6,-51.4935e-18,381.209e-18,151.994e-18,200.925e-18,
720e-3,0,140e-3,6,14e-9,363.829e-6,183.194e-18,-282.731e-3,979.699e-6,-176.663e-6,-51.9507e-18,385.772e-18,154.887e-18,202.594e-18,
740e-3,0,140e-3,6,14e-9,352.169e-6,185.068e-18,-282.731e-3,1.0317e-3,-183.823e-6,-52.383e-18,390.098e-18,157.626e-18,204.182e-18,
760e-3,0,140e-3,6,14e-9,340.399e-6,186.844e-18,-282.731e-3,1.0824e-3,-190.749e-6,-52.7932e-18,394.206e-18,160.222e-18,205.694e-18,
780e-3,0,140e-3,6,14e-9,328.59e-6,188.529e-18,-282.731e-3,1.1317e-3,-197.439e-6,-53.1838e-18,398.115e-18,162.685e-18,207.139e-18,
800e-3,0,140e-3,6,14e-9,316.801e-6,190.13e-18,-282.731e-3,1.1794e-3,-203.893e-6,-53.5567e-18,401.838e-18,165.027e-18,208.522e-18,
0,0,140e-3,10,14e-9,120.552e-9,163.916e-18,-279.451e-3,6.8821e-9,-3.7073e-9,-8.3720e-21,185.344e-18,65.0889e-18,73.1054e-18,
