vgs,vsb,vds,total_fins,length,gm,cdd,vth,gds,id,cds,cgg,cgd,cgs,
280e-3,0,60e-3,2,14e-9,44.4594e-6,22.6604e-18,299.029e-3,19.6656e-6,2.3279e-6,-4.8250e-18,62.9418e-18,16.2826e-18,25.6592e-18,
300e-3,0,60e-3,2,14e-9,55.5223e-6,23.9302e-18,299.029e-3,30.316e-6,3.3284e-6,-5.8479e-18,67.4887e-18,18.1139e-18,28.3748e-18,
320e-3,0,60e-3,2,14e-9,65.8041e-6,25.3153e-18,299.029e-3,44.4257e-6,4.5435e-6,-6.8079e-18,72.0516e-18,20.1467e-18,30.9049e-18,
340e-3,0,60e-3,2,14e-9,74.7764e-6,26.7355e-18,299.029e-3,61.9728e-6,5.9517e-6,-7.6942e-18,76.5022e-18,22.2641e-18,33.2381e-18,
360e-3,0,60e-3,2,14e-9,82.2227e-6,28.1335e-18,299.029e-3,82.6759e-6,7.5243e-6,-8.5116e-18,80.7711e-18,24.3773e-18,35.3938e-18,
380e-3,0,60e-3,2,14e-9,88.1373e-6,29.4791e-18,299.029e-3,106.11e-6,9.2304e-6,-9.2702e-18,84.8348e-18,26.435e-18,37.3999e-18,
400e-3,0,60e-3,2,14e-9,92.629e-6,30.7608e-18,299.029e-3,131.802e-6,11.0404e-6,-9.9799e-18,88.6944e-18,28.4135e-18,39.2809e-18,
420e-3,0,60e-3,2,14e-9,95.8571e-6,31.9776e-18,299.029e-3,159.29e-6,12.9272e-6,-10.6481e-18,92.3604e-18,30.305e-18,41.0554e-18,
440e-3,0,60e-3,2,14e-9,97.9955e-6,33.1322e-18,299.029e-3,188.15e-6,14.8674e-6,-11.2797e-18,95.8448e-18,32.109e-18,42.7358e-18,
460e-3,0,60e-3,2,14e-9,99.2137e-6,34.2284e-18,299.029e-3,218.008e-6,16.8409e-6,-11.8775e-18,99.1576e-18,33.8277e-18,44.3299e-18,
480e-3,0,60e-3,2,14e-9,99.6683e-6,35.27e-18,299.029e-3,248.545e-6,18.8308e-6,-12.4434e-18,102.307e-18,35.4639e-18,45.8426e-18,
500e-3,0,60e-3,2,14e-9,99.4985e-6,36.2601e-18,299.029e-3,279.488e-6,20.8234e-6,-12.9783e-18,105.298e-18,37.0204e-18,47.2774e-18,
520e-3,0,60e-3,2,14e-9,98.8254e-6,37.2013e-18,299.029e-3,310.613e-6,22.8074e-6,-13.4829e-18,108.136e-18,38.4998e-18,48.6363e-18,
540e-3,0,60e-3,2,14e-9,97.7525e-6,38.0958e-18,299.029e-3,341.734e-6,24.7738e-6,-13.9577e-18,110.826e-18,39.9044e-18,49.9215e-18,
560e-3,0,60e-3,2,14e-9,96.367e-6,38.9456e-18,299.029e-3,372.699e-6,26.7154e-6,-14.4033e-18,113.371e-18,41.2365e-18,51.1347e-18,
580e-3,0,60e-3,2,14e-9,94.7415e-6,39.7524e-18,299.029e-3,403.386e-6,28.6269e-6,-14.8204e-18,115.776e-18,42.4985e-18,52.278e-18,
600e-3,0,60e-3,2,14e-9,92.9359e-6,40.5179e-18,299.029e-3,433.699e-6,30.5039e-6,-15.2098e-18,118.046e-18,43.6925e-18,53.3536e-18,
620e-3,0,60e-3,2,14e-9,90.9994e-6,41.2438e-18,299.029e-3,463.561e-6,32.3434e-6,-15.5725e-18,120.185e-18,44.8211e-18,54.3638e-18,
640e-3,0,60e-3,2,14e-9,88.9719e-6,41.9316e-18,299.029e-3,492.914e-6,34.1433e-6,-15.9094e-18,122.198e-18,45.8866e-18,55.3114e-18,
660e-3,0,60e-3,2,14e-9,86.8855e-6,42.5828e-18,299.029e-3,521.713e-6,35.9019e-6,-16.2218e-18,124.091e-18,46.8918e-18,56.1989e-18,
680e-3,0,60e-3,2,14e-9,84.7661e-6,43.1992e-18,299.029e-3,549.924e-6,37.6185e-6,-16.5108e-18,125.868e-18,47.8392e-18,57.0293e-18,
700e-3,0,60e-3,2,14e-9,82.6344e-6,43.7824e-18,299.029e-3,577.526e-6,39.2925e-6,-16.7777e-18,127.537e-18,48.7315e-18,57.8054e-18,
720e-3,0,60e-3,2,14e-9,80.5065e-6,44.3338e-18,299.029e-3,604.502e-6,40.9239e-6,-17.0237e-18,129.102e-18,49.5713e-18,58.5302e-18,
740e-3,0,60e-3,2,14e-9,78.3953e-6,44.8551e-18,299.029e-3,630.843e-6,42.5129e-6,-17.2501e-18,130.568e-18,50.3615e-18,59.2065e-18,
760e-3,0,60e-3,2,14e-9,76.3108e-6,45.3479e-18,299.029e-3,656.547e-6,44.0599e-6,-17.458e-18,131.942e-18,51.1046e-18,59.8372e-18,
780e-3,0,60e-3,2,14e-9,74.2604e-6,45.8136e-18,299.029e-3,681.613e-6,45.5655e-6,-17.6488e-18,133.228e-18,51.8032e-18,60.4251e-18,
800e-3,0,60e-3,2,14e-9,72.2498e-6,46.2537e-18,299.029e-3,706.044e-6,47.0305e-6,-17.8235e-18,134.433e-18,52.4598e-18,60.9728e-18,
0,0,60e-3,6,14e-9,75.8287e-9,38.7056e-18,300.694e-3,16.2283e-9,2.4924e-9,-9.7330e-21,120.021e-18,27.2715e-18,29.7497e-18,
20e-3,0,60e-3,6,14e-9,139.308e-9,39.5193e-18,300.694e-3,29.8067e-9,4.5798e-9,-17.9647e-21,121.67e-18,28.0861e-18,30.5841e-18,
40e-3,0,60e-3,6,14e-9,255.835e-9,40.3445e-18,300.694e-3,54.7414e-9,8.4141e-9,-33.1465e-21,123.331e-18,28.9129e-18,31.4176e-18,
60e-3,0,60e-3,6,14e-9,469.528e-9,41.1731e-18,300.694e-3,100.519e-9,15.4533e-9,-61.1116e-21,125.002e-18,29.7446e-18,32.2572e-18,
80e-3,0,60e-3,6,14e-9,860.681e-9,41.9976e-18,300.694e-3,184.524e-9,28.3644e-9,-112.502e-21,126.701e-18,30.5749e-18,33.1257e-18,
100e-3,0,60e-3,6,14e-9,1.5742e-6,42.8129e-18,300.694e-3,338.553e-9,52.0057e-9,-206.525e-21,128.473e-18,31.4007e-18,34.0727e-18,
120e-3,0,60e-3,6,14e-9,2.8681e-6,43.6189e-18,300.694e-3,620.551e-9,95.1621e-9,-377.166e-21,130.419e-18,32.2262e-18,35.1933e-18,
140e-3,0,60e-3,6,14e-9,5.1888e-6,44.4253e-18,300.694e-3,1.1354e-6,173.512e-9,-682.42e-21,132.723e-18,33.0686e-18,36.654e-18,
160e-3,0,60e-3,6,14e-9,9.2735e-6,45.2582e-18,300.694e-3,2.0712e-6,314.388e-9,-1.2149e-18,135.687e-18,33.9675e-18,38.72e-18,
180e-3,0,60e-3,6,14e-9,16.2398e-6,46.1692e-18,300.694e-3,3.7581e-6,563.58e-9,-2.1062e-18,139.757e-18,34.9986e-18,41.7586e-18,
200e-3,0,60e-3,6,14e-9,27.546e-6,47.2475e-18,300.694e-3,6.7591e-6,992.905e-9,-3.5053e-18,145.455e-18,36.2911e-18,46.1636e-18,
220e-3,0,60e-3,6,14e-9,44.6349e-6,48.6273e-18,300.694e-3,11.9871e-6,1.7041e-6,-5.5152e-18,153.202e-18,38.0412e-18,52.1605e-18,
240e-3,0,60e-3,6,14e-9,68.2038e-6,50.4779e-18,300.694e-3,20.8159e-6,2.8218e-6,-8.1089e-18,163.087e-18,40.4992e-18,59.5879e-18,
260e-3,0,60e-3,6,14e-9,97.4876e-6,52.9552e-18,300.694e-3,35.0863e-6,4.4707e-6,-11.1077e-18,174.797e-18,43.9041e-18,67.8932e-18,
280e-3,0,60e-3,6,14e-9,130.213e-6,56.12e-18,300.694e-3,56.8704e-6,6.7444e-6,-14.2605e-18,187.769e-18,48.3653e-18,76.4033e-18,
300e-3,0,60e-3,6,14e-9,163.403e-6,59.8752e-18,300.694e-3,87.9654e-6,9.6822e-6,-17.3532e-18,201.38e-18,53.7679e-18,84.6123e-18,
320e-3,0,60e-3,6,14e-9,194.438e-6,63.9978e-18,300.694e-3,129.372e-6,13.266e-6,-20.2634e-18,215.08e-18,59.8056e-18,92.2747e-18,
340e-3,0,60e-3,6,14e-9,221.649e-6,68.2444e-18,300.694e-3,181.1e-6,17.4341e-6,-22.9526e-18,228.468e-18,66.1249e-18,99.3435e-18,
360e-3,0,60e-3,6,14e-9,244.321e-6,72.4359e-18,300.694e-3,242.359e-6,22.1015e-6,-25.4322e-18,241.323e-18,72.4506e-18,105.873e-18,
380e-3,0,60e-3,6,14e-9,262.396e-6,76.4755e-18,300.694e-3,311.899e-6,27.1762e-6,-27.7322e-18,253.564e-18,78.6197e-18,111.945e-18,
400e-3,0,60e-3,6,14e-9,276.18e-6,80.3259e-18,300.694e-3,388.31e-6,32.5688e-6,-29.8826e-18,265.191e-18,84.5558e-18,117.635e-18,
420e-3,0,60e-3,6,14e-9,286.14e-6,83.9815e-18,300.694e-3,470.202e-6,38.1979e-6,-31.9063e-18,276.234e-18,90.2327e-18,123.002e-18,
440e-3,0,60e-3,6,14e-9,292.795e-6,87.4502e-18,300.694e-3,556.296e-6,43.9923e-6,-33.8186e-18,286.729e-18,95.6475e-18,128.082e-18,
460e-3,0,60e-3,6,14e-9,296.657e-6,90.7432e-18,300.694e-3,645.462e-6,49.8911e-6,-35.6289e-18,296.707e-18,100.806e-18,132.901e-18,
480e-3,0,60e-3,6,14e-9,298.195e-6,93.8718e-18,300.694e-3,736.728e-6,55.8431e-6,-37.3425e-18,306.192e-18,105.718e-18,137.475e-18,
500e-3,0,60e-3,6,14e-9,297.833e-6,96.8456e-18,300.694e-3,829.271e-6,61.8062e-6,-38.9626e-18,315.202e-18,110.39e-18,141.813e-18,
520e-3,0,60e-3,6,14e-9,295.936e-6,99.6726e-18,300.694e-3,922.407e-6,67.7462e-6,-40.4912e-18,323.753e-18,114.831e-18,145.922e-18,
540e-3,0,60e-3,6,14e-9,292.818e-6,102.359e-18,300.694e-3,1.0155e-3,73.6355e-6,-41.93e-18,331.857e-18,119.048e-18,149.809e-18,
560e-3,0,60e-3,6,14e-9,288.744e-6,104.912e-18,300.694e-3,1.1083e-3,79.4526e-6,-43.2807e-18,339.527e-18,123.047e-18,153.479e-18,
580e-3,0,60e-3,6,14e-9,283.936e-6,107.336e-18,300.694e-3,1.2002e-3,85.1804e-6,-44.5453e-18,346.775e-18,126.837e-18,156.938e-18,
600e-3,0,60e-3,6,14e-9,278.575e-6,109.636e-18,300.694e-3,1.2910e-3,90.8063e-6,-45.7264e-18,353.615e-18,130.422e-18,160.193e-18,
620e-3,0,60e-3,6,14e-9,272.81e-6,111.816e-18,300.694e-3,1.3805e-3,96.3207e-6,-46.8266e-18,360.062e-18,133.811e-18,163.251e-18,
640e-3,0,60e-3,6,14e-9,266.764e-6,113.883e-18,300.694e-3,1.4685e-3,101.717e-6,-47.8491e-18,366.131e-18,137.011e-18,166.119e-18,
660e-3,0,60e-3,6,14e-9,260.534e-6,115.84e-18,300.694e-3,1.5548e-3,106.99e-6,-48.7974e-18,371.837e-18,140.03e-18,168.806e-18,
680e-3,0,60e-3,6,14e-9,254.199e-6,117.692e-18,300.694e-3,1.6394e-3,112.137e-6,-49.675e-18,377.197e-18,142.876e-18,171.321e-18,
700e-3,0,60e-3,6,14e-9,247.823e-6,119.444e-18,300.694e-3,1.7221e-3,117.158e-6,-50.4855e-18,382.227e-18,145.556e-18,173.671e-18,
720e-3,0,60e-3,6,14e-9,241.454e-6,121.101e-18,300.694e-3,1.8030e-3,122.05e-6,-51.2329e-18,386.945e-18,148.079e-18,175.866e-18,
740e-3,0,60e-3,6,14e-9,235.132e-6,122.668e-18,300.694e-3,1.8820e-3,126.816e-6,-51.9207e-18,391.368e-18,150.453e-18,177.914e-18,
760e-3,0,60e-3,6,14e-9,228.888e-6,124.149e-18,300.694e-3,1.9591e-3,131.456e-6,-52.5529e-18,395.51e-18,152.685e-18,179.825e-18,
780e-3,0,60e-3,6,14e-9,222.744e-6,125.548e-18,300.694e-3,2.0342e-3,135.972e-6,-53.1329e-18,399.39e-18,154.784e-18,181.606e-18,
800e-3,0,60e-3,6,14e-9,216.718e-6,126.871e-18,300.694e-3,2.1075e-3,140.367e-6,-53.6643e-18,403.022e-18,156.757e-18,183.265e-18,
0,0,60e-3,10,14e-9,126.571e-9,64.5094e-18,300.645e-3,27.281e-9,4.1602e-9,-16.2778e-21,200.035e-18,45.4525e-18,49.583e-18,
20e-3,0,60e-3,10,14e-9,232.528e-9,65.8654e-18,300.645e-3,50.1074e-9,7.6445e-9,-30.0447e-21,202.784e-18,46.81e-18,50.9738e-18,
40e-3,0,60e-3,10,14e-9,427.032e-9,67.2407e-18,300.645e-3,92.0246e-9,14.0446e-9,-55.4349e-21,205.551e-18,48.188e-18,52.3632e-18,
60e-3,0,60e-3,10,14e-9,783.719e-9,68.6217e-18,300.645e-3,168.98e-9,25.7941e-9,-102.204e-21,208.337e-18,49.5739e-18,53.7631e-18,
80e-3,0,60e-3,10,14e-9,1.4366e-6,69.9958e-18,300.645e-3,310.195e-9,47.3449e-9,-188.149e-21,211.169e-18,50.9573e-18,55.2113e-18,
100e-3,0,60e-3,10,14e-9,2.6276e-6,71.3543e-18,300.645e-3,569.111e-9,86.8056e-9,-345.391e-21,214.124e-18,52.3329e-18,56.7911e-18,
120e-3,0,60e-3,10,14e-9,4.7872e-6,72.6972e-18,300.645e-3,1.0431e-6,158.839e-9,-630.76e-21,217.369e-18,53.7074e-18,58.6615e-18,
140e-3,0,60e-3,10,14e-9,8.6606e-6,74.0405e-18,300.645e-3,1.9084e-6,289.613e-9,-1.1412e-18,221.21e-18,55.1092e-18,61.1007e-18,
160e-3,0,60e-3,10,14e-9,15.4778e-6,75.4272e-18,300.645e-3,3.4807e-6,524.743e-9,-2.0317e-18,226.155e-18,56.6034e-18,64.5519e-18,
180e-3,0,60e-3,10,14e-9,27.1029e-6,76.9432e-18,300.645e-3,6.3141e-6,940.635e-9,-3.5219e-18,232.944e-18,58.3152e-18,69.6288e-18,
200e-3,0,60e-3,10,14e-9,45.9676e-6,78.7367e-18,300.645e-3,11.3515e-6,1.6571e-6,-5.8610e-18,242.448e-18,60.4591e-18,76.989e-18,
220e-3,0,60e-3,10,14e-9,74.475e-6,81.031e-18,300.645e-3,20.12e-6,2.8439e-6,-9.2205e-18,255.369e-18,63.361e-18,87.0077e-18,
240e-3,0,60e-3,10,14e-9,113.783e-6,84.1076e-18,300.645e-3,34.913e-6,4.7086e-6,-13.5555e-18,271.853e-18,67.4383e-18,99.4147e-18,
260e-3,0,60e-3,10,14e-9,162.609e-6,88.2268e-18,300.645e-3,58.7982e-6,7.4592e-6,-18.5674e-18,291.377e-18,73.0898e-18,113.287e-18,
280e-3,0,60e-3,10,14e-9,217.159e-6,93.4893e-18,300.645e-3,95.2232e-6,11.2515e-6,-23.837e-18,313e-18,80.4984e-18,127.501e-18,
300e-3,0,60e-3,10,14e-9,272.472e-6,99.7338e-18,300.645e-3,147.174e-6,16.1506e-6,-29.0073e-18,335.687e-18,89.4734e-18,141.214e-18,
320e-3,0,60e-3,10,14e-9,324.184e-6,106.589e-18,300.645e-3,216.307e-6,22.126e-6,-33.8736e-18,358.52e-18,99.5051e-18,154.015e-18,
340e-3,0,60e-3,10,14e-9,369.518e-6,113.65e-18,300.645e-3,302.631e-6,29.075e-6,-38.3714e-18,380.832e-18,110.006e-18,165.826e-18,
360e-3,0,60e-3,10,14e-9,407.286e-6,120.619e-18,300.645e-3,404.823e-6,36.856e-6,-42.5193e-18,402.254e-18,120.517e-18,176.737e-18,
380e-3,0,60e-3,10,14e-9,437.393e-6,127.336e-18,300.645e-3,520.8e-6,45.3152e-6,-46.3672e-18,422.654e-18,130.768e-18,186.885e-18,
400e-3,0,60e-3,10,14e-9,460.348e-6,133.739e-18,300.645e-3,648.213e-6,54.304e-6,-49.965e-18,442.029e-18,140.633e-18,196.396e-18,
420e-3,0,60e-3,10,14e-9,476.933e-6,139.817e-18,300.645e-3,784.744e-6,63.6867e-6,-53.3509e-18,460.432e-18,150.067e-18,205.365e-18,
440e-3,0,60e-3,10,14e-9,488.014e-6,145.584e-18,300.645e-3,928.265e-6,73.3446e-6,-56.5506e-18,477.922e-18,159.065e-18,213.857e-18,
460e-3,0,60e-3,10,14e-9,494.439e-6,151.06e-18,300.645e-3,1.0769e-3,83.1762e-6,-59.5796e-18,494.55e-18,167.638e-18,221.912e-18,
480e-3,0,60e-3,10,14e-9,496.995e-6,156.262e-18,300.645e-3,1.2290e-3,93.0964e-6,-62.4469e-18,510.356e-18,175.8e-18,229.556e-18,
500e-3,0,60e-3,10,14e-9,496.383e-6,161.207e-18,300.645e-3,1.3832e-3,103.035e-6,-65.1578e-18,525.372e-18,183.565e-18,236.807e-18,
520e-3,0,60e-3,10,14e-9,493.216e-6,165.907e-18,300.645e-3,1.5384e-3,112.935e-6,-67.7156e-18,539.621e-18,190.945e-18,243.676e-18,
540e-3,0,60e-3,10,14e-9,488.015e-6,170.375e-18,300.645e-3,1.6937e-3,122.75e-6,-70.1231e-18,553.126e-18,197.953e-18,250.173e-18,
560e-3,0,60e-3,10,14e-9,481.222e-6,174.619e-18,300.645e-3,1.8482e-3,132.445e-6,-72.3833e-18,565.907e-18,204.599e-18,256.307e-18,
580e-3,0,60e-3,10,14e-9,473.205e-6,178.65e-18,300.645e-3,2.0014e-3,141.991e-6,-74.4996e-18,577.986e-18,210.896e-18,262.089e-18,
600e-3,0,60e-3,10,14e-9,464.268e-6,182.474e-18,300.645e-3,2.1528e-3,151.367e-6,-76.4761e-18,589.385e-18,216.855e-18,267.53e-18,
620e-3,0,60e-3,10,14e-9,454.659e-6,186.1e-18,300.645e-3,2.3019e-3,160.557e-6,-78.3174e-18,600.128e-18,222.487e-18,272.641e-18,
640e-3,0,60e-3,10,14e-9,444.581e-6,189.536e-18,300.645e-3,2.4485e-3,169.55e-6,-80.0288e-18,610.241e-18,227.806e-18,277.435e-18,
660e-3,0,60e-3,10,14e-9,434.197e-6,192.79e-18,300.645e-3,2.5924e-3,178.338e-6,-81.6159e-18,619.75e-18,232.823e-18,281.927e-18,
680e-3,0,60e-3,10,14e-9,423.639e-6,195.87e-18,300.645e-3,2.7333e-3,186.917e-6,-83.0848e-18,628.682e-18,237.552e-18,286.13e-18,
700e-3,0,60e-3,10,14e-9,413.012e-6,198.784e-18,300.645e-3,2.8712e-3,195.283e-6,-84.4417e-18,637.065e-18,242.006e-18,290.058e-18,
720e-3,0,60e-3,10,14e-9,402.397e-6,201.54e-18,300.645e-3,3.0060e-3,203.437e-6,-85.6928e-18,644.927e-18,246.199e-18,293.727e-18,
740e-3,0,60e-3,10,14e-9,391.862e-6,204.145e-18,300.645e-3,3.1376e-3,211.38e-6,-86.8445e-18,652.296e-18,250.144e-18,297.152e-18,
760e-3,0,60e-3,10,14e-9,381.455e-6,206.608e-18,300.645e-3,3.2660e-3,219.113e-6,-87.9029e-18,659.2e-18,253.854e-18,300.345e-18,
780e-3,0,60e-3,10,14e-9,371.215e-6,208.935e-18,300.645e-3,3.3913e-3,226.639e-6,-88.8742e-18,665.665e-18,257.342e-18,303.322e-18,
800e-3,0,60e-3,10,14e-9,361.172e-6,211.135e-18,300.645e-3,3.5134e-3,233.962e-6,-89.7642e-18,671.717e-18,260.621e-18,306.096e-18,
0,0,60e-3,20,14e-9,214.932e-9,136.721e-18,305.74e-3,46.2008e-9,7.0643e-9,-27.8608e-21,400.055e-18,90.9032e-18,99.1519e-18,
20e-3,0,60e-3,20,14e-9,394.883e-9,139.432e-18,305.74e-3,84.8588e-9,12.9813e-9,-51.4282e-21,405.538e-18,93.6167e-18,101.922e-18,
40e-3,0,60e-3,20,14e-9,725.276e-9,142.181e-18,305.74e-3,155.852e-9,23.8505e-9,-94.9035e-21,411.048e-18,96.3699e-18,104.679e-18,
60e-3,0,60e-3,20,14e-9,1.3313e-6,144.939e-18,305.74e-3,286.197e-9,43.8082e-9,-175.02e-21,416.575e-18,99.1367e-18,107.438e-18,
80e-3,0,60e-3,20,14e-9,2.4413e-6,147.68e-18,305.74e-3,525.421e-9,80.4247e-9,-322.36e-21,422.155e-18,101.894e-18,110.261e-18,
100e-3,0,60e-3,20,14e-9,4.4685e-6,150.384e-18,305.74e-3,964.157e-9,147.508e-9,-592.309e-21,427.917e-18,104.628e-18,113.289e-18,
120e-3,0,60e-3,20,14e-9,8.1510e-6,153.047e-18,305.74e-3,1.7677e-6,270.082e-9,-1.0834e-18,434.14e-18,107.345e-18,116.795e-18,
140e-3,0,60e-3,20,14e-9,14.7785e-6,155.691e-18,305.74e-3,3.2361e-6,492.991e-9,-1.9660e-18,441.358e-18,110.091e-18,121.267e-18,
160e-3,0,60e-3,20,14e-9,26.5107e-6,158.389e-18,305.74e-3,5.9084e-6,894.979e-9,-3.5175e-18,450.479e-18,112.975e-18,127.504e-18,
180e-3,0,60e-3,20,14e-9,46.7095e-6,161.29e-18,305.74e-3,10.7367e-6,1.6095e-6,-6.1463e-18,462.873e-18,116.216e-18,136.657e-18,
200e-3,0,60e-3,20,14e-9,79.9703e-6,164.657e-18,305.74e-3,19.3575e-6,2.8503e-6,-10.3503e-18,480.261e-18,120.194e-18,150.066e-18,
220e-3,0,60e-3,20,14e-9,131.263e-6,168.9e-18,305.74e-3,34.4627e-6,4.9289e-6,-16.5388e-18,504.213e-18,125.508e-18,168.705e-18,
240e-3,0,60e-3,20,14e-9,203.78e-6,174.566e-18,305.74e-3,60.1896e-6,8.2433e-6,-24.7515e-18,535.362e-18,132.96e-18,192.402e-18,
260e-3,0,60e-3,20,14e-9,296.352e-6,182.211e-18,305.74e-3,102.271e-6,13.2151e-6,-34.5053e-18,572.976e-18,143.394e-18,219.582e-18,
280e-3,0,60e-3,20,14e-9,402.575e-6,192.146e-18,305.74e-3,167.496e-6,20.1892e-6,-44.9847e-18,615.317e-18,157.325e-18,247.992e-18,
300e-3,0,60e-3,20,14e-9,512.854e-6,204.187e-18,305.74e-3,262.223e-6,29.345e-6,-55.4164e-18,660.314e-18,174.574e-18,275.741e-18,
320e-3,0,60e-3,20,14e-9,617.958e-6,217.667e-18,305.74e-3,390.549e-6,40.6681e-6,-65.3104e-18,706.037e-18,194.241e-18,301.797e-18,
340e-3,0,60e-3,20,14e-9,711.508e-6,231.757e-18,305.74e-3,553.323e-6,53.9856e-6,-74.4769e-18,751.003e-18,215.137e-18,325.867e-18,
360e-3,0,60e-3,20,14e-9,790.409e-6,245.79e-18,305.74e-3,748.498e-6,69.0303e-6,-82.9238e-18,794.326e-18,236.252e-18,348.074e-18,
380e-3,0,60e-3,20,14e-9,854.017e-6,259.378e-18,305.74e-3,972.222e-6,85.4997e-6,-90.7434e-18,835.636e-18,256.951e-18,368.685e-18,
400e-3,0,60e-3,20,14e-9,903.11e-6,272.353e-18,305.74e-3,1.2198e-3,103.094e-6,-98.0396e-18,874.883e-18,276.917e-18,387.965e-18,
420e-3,0,60e-3,20,14e-9,939.141e-6,284.679e-18,305.74e-3,1.4868e-3,121.537e-6,-104.896e-18,912.152e-18,296.03e-18,406.122e-18,
440e-3,0,60e-3,20,14e-9,963.806e-6,296.373e-18,305.74e-3,1.7687e-3,140.584e-6,-111.369e-18,947.565e-18,314.267e-18,423.298e-18,
460e-3,0,60e-3,20,14e-9,978.809e-6,307.472e-18,305.74e-3,2.0616e-3,160.025e-6,-117.496e-18,981.23e-18,331.644e-18,439.586e-18,
480e-3,0,60e-3,20,14e-9,985.747e-6,318.015e-18,305.74e-3,2.3623e-3,179.683e-6,-123.297e-18,1.0132e-15,348.188e-18,455.045e-18,
500e-3,0,60e-3,20,14e-9,986.058e-6,328.035e-18,305.74e-3,2.6679e-3,199.411e-6,-128.783e-18,1.0436e-15,363.928e-18,469.711e-18,
520e-3,0,60e-3,20,14e-9,980.999e-6,337.56e-18,305.74e-3,2.9759e-3,219.089e-6,-133.963e-18,1.0725e-15,378.891e-18,483.611e-18,
540e-3,0,60e-3,20,14e-9,971.652e-6,346.612e-18,305.74e-3,3.2845e-3,238.622e-6,-138.842e-18,1.0998e-15,393.102e-18,496.764e-18,
560e-3,0,60e-3,20,14e-9,958.933e-6,355.214e-18,305.74e-3,3.592e-3,257.933e-6,-143.426e-18,1.1257e-15,406.583e-18,509.19e-18,
580e-3,0,60e-3,20,14e-9,943.607e-6,363.381e-18,305.74e-3,3.8970e-3,276.962e-6,-147.721e-18,1.1502e-15,419.358e-18,520.907e-18,
600e-3,0,60e-3,20,14e-9,926.308e-6,371.133e-18,305.74e-3,4.1987e-3,295.664e-6,-151.734e-18,1.1733e-15,431.449e-18,531.938e-18,
620e-3,0,60e-3,20,14e-9,907.557e-6,378.483e-18,305.74e-3,4.4961e-3,314.005e-6,-155.476e-18,1.1951e-15,442.88e-18,542.306e-18,
640e-3,0,60e-3,20,14e-9,887.777e-6,385.45e-18,305.74e-3,4.7887e-3,331.959e-6,-158.956e-18,1.2157e-15,453.676e-18,552.035e-18,
660e-3,0,60e-3,20,14e-9,867.312e-6,392.048e-18,305.74e-3,5.0758e-3,349.511e-6,-162.186e-18,1.2350e-15,463.863e-18,561.153e-18,
680e-3,0,60e-3,20,14e-9,846.438e-6,398.294e-18,305.74e-3,5.3573e-3,366.649e-6,-165.176e-18,1.2531e-15,473.466e-18,569.688e-18,
700e-3,0,60e-3,20,14e-9,825.376e-6,404.204e-18,305.74e-3,5.6327e-3,383.367e-6,-167.94e-18,1.2701e-15,482.512e-18,577.668e-18,
720e-3,0,60e-3,20,14e-9,804.3e-6,409.793e-18,305.74e-3,5.9020e-3,399.664e-6,-170.49e-18,1.2861e-15,491.028e-18,585.124e-18,
740e-3,0,60e-3,20,14e-9,783.348e-6,415.077e-18,305.74e-3,6.1651e-3,415.54e-6,-172.838e-18,1.3011e-15,499.041e-18,592.083e-18,
760e-3,0,60e-3,20,14e-9,762.627e-6,420.072e-18,305.74e-3,6.4218e-3,430.999e-6,-174.997e-18,1.3151e-15,506.578e-18,598.575e-18,
780e-3,0,60e-3,20,14e-9,742.22e-6,424.793e-18,305.74e-3,6.6722e-3,446.047e-6,-176.979e-18,1.3282e-15,513.663e-18,604.627e-18,
800e-3,0,60e-3,20,14e-9,722.189e-6,429.254e-18,305.74e-3,6.9162e-3,460.691e-6,-178.796e-18,1.3405e-15,520.323e-18,610.267e-18,
0,0,60e-3,40,14e-9,379.561e-9,258.033e-18,308.895e-3,81.7747e-9,12.4751e-9,-50.6461e-21,800.093e-18,181.804e-18,198.288e-18,
20e-3,0,60e-3,40,14e-9,697.371e-9,263.454e-18,308.895e-3,150.2e-9,22.9243e-9,-93.4915e-21,811.045e-18,187.23e-18,203.815e-18,
40e-3,0,60e-3,40,14e-9,1.2809e-6,268.949e-18,308.895e-3,275.862e-9,42.1201e-9,-172.539e-21,822.038e-18,192.733e-18,209.305e-18,
60e-3,0,60e-3,40,14e-9,2.3516e-6,274.461e-18,308.895e-3,506.592e-9,77.3699e-9,-318.242e-21,833.041e-18,198.26e-18,214.781e-18,
80e-3,0,60e-3,40,14e-9,4.3131e-6,279.936e-18,308.895e-3,930.085e-9,142.053e-9,-586.315e-21,844.112e-18,203.764e-18,220.348e-18,
100e-3,0,60e-3,40,14e-9,7.8974e-6,285.33e-18,308.895e-3,1.7068e-6,260.591e-9,-1.0778e-18,855.47e-18,209.211e-18,226.259e-18,
120e-3,0,60e-3,40,14e-9,14.4157e-6,290.628e-18,308.895e-3,3.1300e-6,477.298e-9,-1.9734e-18,867.622e-18,214.608e-18,233.014e-18,
140e-3,0,60e-3,40,14e-9,26.1682e-6,295.869e-18,308.895e-3,5.7317e-6,871.766e-9,-3.5865e-18,881.544e-18,220.031e-18,241.513e-18,
160e-3,0,60e-3,40,14e-9,47.041e-6,301.179e-18,308.895e-3,10.4699e-6,1.5843e-6,-6.4345e-18,898.922e-18,225.677e-18,253.245e-18,
