vgs,vds,vsb,fins,length,id,gm,gds,cdd,cgg
0.38,0.18,0.0,2.0,3.0,1.086e-06,2.0634261939176288e-05,5.002e-07,1.7952677580765795e-17,1.2223099629457563e-16
0.4,0.18,0.0,2.0,3.0,1.555e-06,2.6387397303465684e-05,7.871e-07,1.8430142410041483e-17,1.2466606692388162e-16
0.42,0.18,0.0,2.0,3.0,2.144e-06,3.251672199267868e-05,1.244e-06,1.9034931193790685e-17,1.2705339107026006e-16
0.44,0.18,0.0,2.0,3.0,2.856e-06,3.8695834966178813e-05,1.977e-06,1.981479041494097e-17,1.2947254620525687e-16
0.46,0.18,0.0,2.0,3.0,3.691e-06,4.474969766188503e-05,3.134e-06,2.0833382050729098e-17,1.3201902529472719e-16
0.48,0.18,0.0,2.0,3.0,4.643e-06,5.0354693024239354e-05,4.887e-06,2.2090706101155075e-17,1.3470874383298023e-16
0.5,0.18,0.0,2.0,3.0,5.701e-06,5.533052823815619e-05,7.386e-06,2.352310058898213e-17,1.3750987083139758e-16
0.52,0.18,0.0,2.0,3.0,6.851e-06,5.9521951539412004e-05,1.072e-05,2.5066903536973517e-17,1.4032691332412414e-16
0.54,0.18,0.0,2.0,3.0,8.076e-06,6.283026279998968e-05,1.491e-05,2.6642537473583282e-17,1.431121248282323e-16
0.56,0.18,0.0,2.0,3.0,9.358e-06,6.520559445641974e-05,1.99e-05,2.817042492726547e-17,1.4578592787217614e-16
0.58,0.18,0.0,2.0,3.0,1.068e-05,6.694619705084623e-05,2.559e-05,2.9634650403710916e-17,1.4833240696164648e-16
0.6,0.18,0.0,2.0,3.0,1.203e-05,6.780841493659603e-05,3.186e-05,3.1035213902919596e-17,1.507356466023341e-16
0.62,0.18,0.0,2.0,3.0,1.339e-05,6.831942176060983e-05,3.86e-05,3.235619993058233e-17,1.5301156228854819e-16
0.64,0.18,0.0,2.0,3.0,1.476e-05,6.841309641856538e-05,4.569e-05,3.359760848669911e-17,1.5516015402028878e-16
0.66,0.18,0.0,2.0,3.0,1.612e-05,6.752699016152191e-05,5.303e-05,3.475943957126995e-17,1.5716550630324667e-16
0.68,0.18,0.0,2.0,3.0,1.746e-05,6.647854213414218e-05,6.053e-05,3.587352417291321e-17,1.590594501260402e-16
0.7,0.18,0.0,2.0,3.0,1.878e-05,6.555884130192409e-05,6.811e-05,3.690803130301053e-17,1.6084198548866943e-16
0.72,0.18,0.0,2.0,3.0,2.008e-05,6.428569185696858e-05,7.57e-05,3.7894791950180285e-17,1.6252902788544355e-16
0.74,0.18,0.0,2.0,3.0,2.135e-05,6.279799046899968e-05,8.324e-05,3.881789062011328e-17,1.6410466182205328e-16
0.76,0.18,0.0,2.0,3.0,2.259e-05,6.102194546583149e-05,9.071e-05,3.9693242807118704e-17,1.6558480279280793e-16
0.78,0.18,0.0,2.0,3.0,2.379e-05,5.911422766768488e-05,9.806e-05,4.050493301688737e-17,1.6698536629201658e-16
0.8,0.18,0.0,2.0,3.0,2.496e-05,5.803589357832278e-05,0.0001053,4.1284792238037655e-17,1.6830635231967935e-16
0.0,0.2,0.0,2.0,3.0,8.502e-12,3.160529340873847e-10,3.813e-12,1.2130789762464263e-17,9.507916300309828e-17
0.02,0.2,0.0,2.0,3.0,1.659e-11,5.46114448964656e-10,7.093e-12,1.2315409496450863e-17,9.568395178684748e-17
0.04,0.2,0.0,2.0,3.0,3.241e-11,1.0877680156008346e-09,1.355e-11,1.2511170076453893e-17,9.632057155921506e-17
0.06,0.2,0.0,2.0,3.0,6.337e-11,2.1206887582960666e-09,2.623e-11,1.2721254601335195e-17,9.695719133158264e-17
0.08,0.2,0.0,2.0,3.0,1.239e-10,4.154693582761373e-09,5.106e-11,1.294247997223293e-17,9.762564209256859e-17
0.1,0.2,0.0,2.0,3.0,2.424e-10,8.118380795083397e-09,9.966e-11,1.3179620837439853e-17,9.827817735924538e-17
0.12,0.2,0.0,2.0,3.0,4.739e-10,1.5878325514918706e-08,1.947e-10,1.3429494098094129e-17,9.894662812023134e-17
0.14,0.2,0.0,2.0,3.0,9.266e-10,3.101105059941669e-08,3.805e-10,1.3693691303626676e-17,9.963099437552649e-17
0.16,0.2,0.0,2.0,3.0,1.81e-09,6.051725763372172e-08,7.432e-10,1.3972212454037495e-17,1.0031536063082164e-16
0.18,0.2,0.0,2.0,3.0,3.533e-09,1.1792782663332431e-07,1.45e-09,1.426187445046474e-17,1.0106338886335355e-16
0.2,0.2,0.0,2.0,3.0,6.882e-09,2.2866279445887346e-07,2.823e-09,1.456426884233934e-17,1.0187507907312221e-16
0.22,0.2,0.0,2.0,3.0,1.335e-08,4.401419773237862e-07,5.471e-09,1.4876212530799458e-17,1.0284592422598277e-16
0.24,0.2,0.0,2.0,3.0,2.571e-08,8.352767508477364e-07,1.052e-08,1.5196113966414168e-17,1.0410324827640875e-16
0.26,0.2,0.0,2.0,3.0,4.886e-08,1.5457711790846995e-06,1.993e-08,1.5522381599752554e-17,1.0577437517887365e-16
0.28,0.2,0.0,2.0,3.0,9.088e-08,2.7579445440298762e-06,3.688e-08,1.5850240782521857e-17,1.0798662888785099e-16
0.3,0.2,0.0,2.0,3.0,1.638e-07,4.6645532489014455e-06,6.596e-08,1.6186057712445757e-17,1.1067634742610403e-16
0.32,0.2,0.0,2.0,3.0,2.831e-07,7.418173120353658e-06,1.13e-07,1.652028309293874e-17,1.136207138733041e-16
0.34,0.2,0.0,2.0,3.0,4.665e-07,1.1069173907539948e-05,1.847e-07,1.6854508473431715e-17,1.1654916482619495e-16
0.36,0.2,0.0,2.0,3.0,7.317e-07,1.559649397357181e-05,2.894e-07,1.7204649348233887e-17,1.1930254534168477e-16
0.38,0.2,0.0,2.0,3.0,1.095e-06,2.0821008513645314e-05,4.397e-07,1.7570705717345248e-17,1.2184902443115506e-16
0.4,0.2,0.0,2.0,3.0,1.569e-06,2.6715469966838084e-05,6.57e-07,1.7984508569384176e-17,1.2420451758891513e-16
0.42,0.2,0.0,2.0,3.0,2.166e-06,3.296772484484069e-05,9.794e-07,1.847788889296905e-17,1.2644860228651086e-16
0.44,0.2,0.0,2.0,3.0,2.889e-06,3.941395129476068e-05,1.472e-06,1.9066762182409063e-17,1.286767714897974e-16
0.46,0.2,0.0,2.0,3.0,3.743e-06,4.5926510056236735e-05,2.235e-06,1.9846621403559352e-17,1.3096860267032068e-16
0.48,0.2,0.0,2.0,3.0,4.724e-06,5.212956759897177e-05,3.409e-06,2.0833382050729098e-17,1.333718423110083e-16
0.5,0.2,0.0,2.0,3.0,5.825e-06,5.785441794547457e-05,5.152e-06,2.2027044123918316e-17,1.3591832140047862e-16
0.52,0.2,0.0,2.0,3.0,7.033e-06,6.280159829564649e-05,7.609e-06,2.3395776634508614e-17,1.3857620895011327e-16
0.54,0.2,0.0,2.0,3.0,8.332e-06,6.698786622797516e-05,1.087e-05,2.4860002110954054e-17,1.412500119940571e-16
0.56,0.2,0.0,2.0,3.0,9.705e-06,7.004537366777051e-05,1.496e-05,2.635605857601787e-17,1.4390789954369178e-16
0.58,0.2,0.0,2.0,3.0,1.113e-05,7.252947677746017e-05,1.982e-05,2.7836199546772496e-17,1.4647029412747129e-16
0.6,0.2,0.0,2.0,3.0,1.26e-05,7.408543665854059e-05,2.539e-05,2.9268594034599555e-17,1.4892128025108647e-16
0.62,0.2,0.0,2.0,3.0,1.409e-05,7.512777458537636e-05,3.154e-05,3.0637326545189857e-17,1.5126085791453734e-16
0.64,0.2,0.0,2.0,3.0,1.56e-05,7.540226259635743e-05,3.816e-05,3.1942397078543395e-17,1.5347311162351468e-16
0.66,0.2,0.0,2.0,3.0,1.71e-05,7.47619726255913e-05,4.514e-05,3.318380563466018e-17,1.5557395687232772e-16
0.68,0.2,0.0,2.0,3.0,1.859e-05,7.404944610007135e-05,5.238e-05,3.436155221354021e-17,1.5754747816666722e-16
0.7,0.2,0.0,2.0,3.0,2.006e-05,7.303984217293037e-05,5.979e-05,3.5459721320874285e-17,1.5940959100084239e-16
0.72,0.2,0.0,2.0,3.0,2.151e-05,7.179078440700555e-05,6.728e-05,3.651014394528079e-17,1.6116029537485323e-16
0.74,0.2,0.0,2.0,3.0,2.293e-05,7.029661939783487e-05,7.479e-05,3.7496904592450546e-17,1.6279959128869974e-16
0.76,0.2,0.0,2.0,3.0,2.432e-05,6.8522337200446e-05,8.227e-05,3.8435918756692724e-17,1.6435930973100033e-16
0.78,0.2,0.0,2.0,3.0,2.567e-05,6.661403180037881e-05,8.967e-05,3.931127094369815e-17,1.6582353520744577e-16
0.8,0.2,0.0,2.0,3.0,2.699e-05,6.55362626911076e-05,9.696e-05,4.01547921420852e-17,1.6719226771803607e-16
0.0,0.22,0.0,2.0,3.0,8.578e-12,3.1847904248020236e-10,3.855e-12,1.193980383075399e-17,9.49040925656972e-17
0.02,0.22,0.0,2.0,3.0,1.673e-11,5.505346052580684e-10,7.129e-12,1.2113282718724154e-17,9.55088813494464e-17
0.04,0.22,0.0,2.0,3.0,3.268e-11,1.0967798673404926e-09,1.358e-11,1.2297902452710754e-17,9.61136701331956e-17
0.06,0.22,0.0,2.0,3.0,6.389e-11,2.1372277681837147e-09,2.625e-11,1.2495254582144704e-17,9.675028990556318e-17
0.08,0.22,0.0,2.0,3.0,1.249e-10,4.189041723519198e-09,5.106e-11,1.2703747557595086e-17,9.738690967793076e-17
0.1,0.22,0.0,2.0,3.0,2.444e-10,8.186476075845015e-09,9.962e-11,1.292656447792374e-17,9.803944494460753e-17
0.12,0.22,0.0,2.0,3.0,4.778e-10,1.6006647553668247e-08,1.946e-10,1.3162113793699744e-17,9.86919802112843e-17
0.14,0.22,0.0,2.0,3.0,9.342e-10,3.1269779387993216e-08,3.802e-10,1.341357860378494e-17,9.936043097227026e-17
0.16,0.22,0.0,2.0,3.0,1.825e-09,6.101921282524234e-08,7.426e-10,1.3677775809317487e-17,1.0004479722756543e-16
0.18,0.22,0.0,2.0,3.0,3.562e-09,1.1887164982378208e-07,1.449e-09,1.3954705410297383e-17,1.0076099447147895e-16
0.2,0.22,0.0,2.0,3.0,6.938e-09,2.305363641399745e-07,2.82e-09,1.4245958956155554e-17,1.0157268468124761e-16
0.22,0.22,0.0,2.0,3.0,1.346e-08,4.438551980528913e-07,5.465e-09,1.4548353348030155e-17,1.0252761433979898e-16
0.24,0.22,0.0,2.0,3.0,2.592e-08,8.416524224965817e-07,1.05e-08,1.486188858592119e-17,1.0376902289591577e-16
0.26,0.22,0.0,2.0,3.0,4.925e-08,1.5585602416951225e-06,1.988e-08,1.5183381570966815e-17,1.0545606529268985e-16
0.28,0.22,0.0,2.0,3.0,9.162e-08,2.7799178323549485e-06,3.674e-08,1.5511240753736122e-17,1.0765240350735802e-16
0.3,0.22,0.0,2.0,3.0,1.651e-07,4.700377846611066e-06,6.551e-08,1.58454661342291e-17,1.1034212204561105e-16
0.32,0.22,0.0,2.0,3.0,2.853e-07,7.471913064424819e-06,1.116e-07,1.6186057712445757e-17,1.132864884928111e-16
0.34,0.22,0.0,2.0,3.0,4.701e-07,1.1163403962388703e-05,1.807e-07,1.652028309293874e-17,1.1621493944570197e-16
0.36,0.22,0.0,2.0,3.0,7.374e-07,1.5690821786069804e-05,2.787e-07,1.6870423967740907e-17,1.1896831996119179e-16
0.38,0.22,0.0,2.0,3.0,1.103e-06,2.1009547369044897e-05,4.133e-07,1.7236480336852265e-17,1.214988835563529e-16
0.4,0.22,0.0,2.0,3.0,1.582e-06,2.6961978716717718e-05,5.963e-07,1.7618452200272815e-17,1.2382254572549459e-16
0.42,0.22,0.0,2.0,3.0,2.184e-06,3.3293203094078726e-05,8.495e-07,1.8032255052311744e-17,1.2600296844585353e-16
0.44,0.22,0.0,2.0,3.0,2.916e-06,3.996568986840984e-05,1.211e-06,1.8525635375896618e-17,1.2810381369466656e-16
0.46,0.22,0.0,2.0,3.0,3.783e-06,4.6694157672643155e-05,1.743e-06,1.913042415964582e-17,1.302046589434796e-16
0.48,0.22,0.0,2.0,3.0,4.783e-06,5.3307479040416794e-05,2.543e-06,1.989436788648692e-17,1.3236916616952936e-16
0.5,0.22,0.0,2.0,3.0,5.913e-06,5.9575365044008244e-05,3.741e-06,2.0833382050729098e-17,1.3466099735005265e-16
0.52,0.22,0.0,2.0,3.0,7.162e-06,6.524013894078789e-05,5.483e-06,2.1979297640990748e-17,1.3708015248504946e-16
0.54,0.22,0.0,2.0,3.0,8.518e-06,7.021291686935328e-05,7.903e-06,2.32684526800351e-17,1.395948005859014e-16
0.56,0.22,0.0,2.0,3.0,9.964e-06,7.420671061735047e-05,1.109e-05,2.4653100684934592e-17,1.4212536418106254e-16
0.58,0.22,0.0,2.0,3.0,1.148e-05,7.72587977769211e-05,1.507e-05,2.6069579678452458e-17,1.446559277762237e-16
0.6,0.22,0.0,2.0,3.0,1.305e-05,7.965689587136324e-05,1.981e-05,2.7501974166279517e-17,1.4710691389983888e-16
0.62,0.22,0.0,2.0,3.0,1.466e-05,8.111225601353727e-05,2.523e-05,2.888662217117901e-17,1.494783225519081e-16
0.64,0.22,0.0,2.0,3.0,1.629e-05,8.189287767087644e-05,3.124e-05,3.023943918746012e-17,1.5173832274381303e-16
0.66,0.22,0.0,2.0,3.0,1.793e-05,8.181503089935145e-05,3.773e-05,3.152859422650447e-17,1.5388691447555362e-16
0.68,0.22,0.0,2.0,3.0,1.956e-05,8.134619712931396e-05,4.458e-05,3.2754087288312066e-17,1.5592409774712989e-16
0.7,0.22,0.0,2.0,3.0,2.118e-05,8.02993789810147e-05,5.17e-05,3.39159183728829e-17,1.5786578805285099e-16
0.72,0.22,0.0,2.0,3.0,2.277e-05,7.895588614544345e-05,5.9e-05,3.503000297452616e-17,1.5968015440409862e-16
0.74,0.22,0.0,2.0,3.0,2.434e-05,7.787707643720987e-05,6.639e-05,3.608042559893268e-17,1.6139902778949107e-16
0.76,0.22,0.0,2.0,3.0,2.588e-05,7.603500650330854e-05,7.381e-05,3.708310174041162e-17,1.630224082090284e-16
0.78,0.22,0.0,2.0,3.0,2.738e-05,7.398249674834525e-05,8.121e-05,3.80221159046538e-17,1.645502956627106e-16
0.8,0.22,0.0,2.0,3.0,2.884e-05,7.207302499359432e-05,8.853e-05,3.891338358596841e-17,1.6599860564484684e-16
0.0,0.24,0.0,2.0,3.0,8.656e-12,3.197428306192786e-10,3.898e-12,1.1761550294491065e-17,9.47290221282961e-17
0.02,0.24,0.0,2.0,3.0,1.687e-11,5.554430050773862e-10,7.161e-12,1.19238883364448e-17,9.533381091204531e-17
0.04,0.24,0.0,2.0,3.0,3.295e-11,1.1047655526693118e-09,1.36e-11,1.2097367224414965e-17,9.593859969579452e-17
0.06,0.24,0.0,2.0,3.0,6.442e-11,2.1588863264382047e-09,2.624e-11,1.2281986958401565e-17,9.655930397385291e-17
0.08,0.24,0.0,2.0,3.0,1.26e-10,4.218925813184405e-09,5.1e-11,1.2477747538404595e-17,9.718000825191131e-17
0.1,0.24,0.0,2.0,3.0,2.463e-10,8.250816830236663e-09,9.947e-11,1.2687832063285897e-17,9.781662802427889e-17
0.12,0.24,0.0,2.0,3.0,4.817e-10,1.613945936421316e-08,1.943e-10,1.291064898361455e-17,9.845324779664647e-17
0.14,0.24,0.0,2.0,3.0,9.418e-10,3.15292915917223e-08,3.795e-10,1.3146198299390557e-17,9.910578306332324e-17
0.16,0.24,0.0,2.0,3.0,1.84e-09,6.151354859236976e-08,7.413e-10,1.339607156004483e-17,9.97742338243092e-17
0.18,0.24,0.0,2.0,3.0,3.591e-09,1.1984520737678197e-07,1.446e-09,1.3661860315008296e-17,1.0049043106822271e-16
0.2,0.24,0.0,2.0,3.0,6.995e-09,2.3244853563505967e-07,2.815e-09,1.3938789915988197e-17,1.01270290289373e-16
0.22,0.24,0.0,2.0,3.0,1.357e-08,4.473842771635143e-07,5.454e-09,1.4230043461846365e-17,1.0222521994792438e-16
0.24,0.24,0.0,2.0,3.0,2.613e-08,8.485765397668171e-07,1.048e-08,1.4534029403151883e-17,1.0346662850404117e-16
0.26,0.24,0.0,2.0,3.0,4.965e-08,1.5708384209547316e-06,1.984e-08,1.4849156190473836e-17,1.0512183991219687e-16
0.28,0.24,0.0,2.0,3.0,9.235e-08,2.801887010064338e-06,3.664e-08,1.5172240724950383e-17,1.0733409362117422e-16
0.3,0.24,0.0,2.0,3.0,1.664e-07,4.735230571736867e-06,6.528e-08,1.5504874556012445e-17,1.1000789666511807e-16
0.32,0.24,0.0,2.0,3.0,2.875e-07,7.531043407043647e-06,1.11e-07,1.584387458479818e-17,1.1295226311231813e-16
0.34,0.24,0.0,2.0,3.0,4.737e-07,1.1237036680408252e-05,1.789e-07,1.6186057712445757e-17,1.15880714065209e-16
0.36,0.24,0.0,2.0,3.0,7.429e-07,1.5832204659504974e-05,2.739e-07,1.6536198587247928e-17,1.1863409458069878e-16
0.38,0.24,0.0,2.0,3.0,1.112e-06,2.118034307716443e-05,4.007e-07,1.6886339462050097e-17,1.2114874268155073e-16
0.4,0.24,0.0,2.0,3.0,1.594e-06,2.7112388962732937e-05,5.665e-07,1.7268311325470647e-17,1.234564893563832e-16
0.42,0.24,0.0,2.0,3.0,2.2e-06,3.357090668231945e-05,7.835e-07,1.7650283188891194e-17,1.256050810881238e-16
0.44,0.24,0.0,2.0,3.0,2.939e-06,4.035450534955284e-05,1.074e-06,1.808000153523931e-17,1.2764226435970007e-16
0.46,0.24,0.0,2.0,3.0,3.815e-06,4.726127232007117e-05,1.476e-06,1.8573381858824186e-17,1.2963170114834875e-16
0.48,0.24,0.0,2.0,3.0,4.829e-06,5.410032520992277e-05,2.051e-06,1.9178170642573387e-17,1.3163705343130662e-16
0.5,0.24,0.0,2.0,3.0,5.978e-06,6.0787106199278896e-05,2.892e-06,1.9926198875105298e-17,1.3370606769150129e-16
0.52,0.24,0.0,2.0,3.0,7.257e-06,6.69505686309174e-05,4.119e-06,2.084929754503829e-17,1.3590240590616944e-16
0.54,0.24,0.0,2.0,3.0,8.654e-06,7.280977759452649e-05,5.867e-06,2.193155115806318e-17,1.3819423708669273e-16
0.56,0.24,0.0,2.0,3.0,1.016e-05,7.725855746569128e-05,8.257e-06,2.3141128725561584e-17,1.4056564573876198e-16
0.58,0.24,0.0,2.0,3.0,1.174e-05,8.105483021922655e-05,1.137e-05,2.4446199258915123e-17,1.4296888537944958e-16
0.6,0.24,0.0,2.0,3.0,1.34e-05,8.452115973452198e-05,1.524e-05,2.5799016275196236e-17,1.4535620952582801e-16
0.62,0.24,0.0,2.0,3.0,1.511e-05,8.635852683667715e-05,1.985e-05,2.7167748785786534e-17,1.4771170268358808e-16
0.64,0.24,0.0,2.0,3.0,1.685e-05,8.754353051515427e-05,2.512e-05,2.852056580206765e-17,1.4998761836980218e-16
0.66,0.24,0.0,2.0,3.0,1.861e-05,8.846654950029447e-05,3.098e-05,2.982563633542119e-17,1.5216804109016112e-16
0.68,0.24,0.0,2.0,3.0,2.038e-05,8.808866827886218e-05,3.731e-05,3.108296038584716e-17,1.5425297084466497e-16
0.7,0.24,0.0,2.0,3.0,2.213e-05,8.717797578186442e-05,4.402e-05,3.2308453447654756e-17,1.5624240763331366e-16
0.72,0.24,0.0,2.0,3.0,2.387e-05,8.66994285936865e-05,5.101e-05,3.347028453222559e-17,1.5812043596179804e-16
0.74,0.24,0.0,2.0,3.0,2.559e-05,8.502310743979231e-05,5.818e-05,3.456845363955967e-17,1.5990297132442725e-16
0.76,0.24,0.0,2.0,3.0,2.727e-05,8.320774084594245e-05,6.546e-05,3.561887626396618e-17,1.6160592921551054e-16
0.78,0.24,0.0,2.0,3.0,2.892e-05,8.164592917642617e-05,7.277e-05,3.662155240544512e-17,1.631974786464295e-16
0.8,0.24,0.0,2.0,3.0,3.053e-05,7.926503587502465e-05,8.007e-05,3.7576482063996495e-17,1.647094506058025e-16
0.0,0.26,0.0,2.0,3.0,8.734e-12,3.2196112667522467e-10,3.925e-12,1.1592846054813658e-17,9.458578267951342e-17
0.02,0.26,0.0,2.0,3.0,1.701e-11,5.598449014617557e-10,7.161e-12,1.1745634800181878e-17,9.515874047464423e-17
0.04,0.26,0.0,2.0,3.0,3.322e-11,1.1137638440668186e-09,1.355e-11,1.190797284213561e-17,9.576352925839344e-17
0.06,0.26,0.0,2.0,3.0,6.494e-11,2.1754977574432618e-09,2.609e-11,1.2081451730105777e-17,9.636831804214264e-17
0.08,0.26,0.0,2.0,3.0,1.27e-10,4.252997829814691e-09,5.067e-11,1.2266071464092374e-17,9.698902232020104e-17
0.1,0.26,0.0,2.0,3.0,2.483e-10,8.319944186390846e-09,9.879e-11,1.2461832044095406e-17,9.760972659825941e-17
0.12,0.26,0.0,2.0,3.0,4.856e-10,1.6263925217507918e-08,1.929e-10,1.2671916568976706e-17,9.82304308763178e-17
0.14,0.26,0.0,2.0,3.0,9.493e-10,3.178742106274947e-08,3.768e-10,1.289473348930536e-17,9.886705064868538e-17
0.16,0.26,0.0,2.0,3.0,1.855e-09,6.202175723954304e-08,7.36e-10,1.3130282805081367e-17,9.951958591536216e-17
0.18,0.26,0.0,2.0,3.0,3.62e-09,1.2077960804615446e-07,1.436e-09,1.3381747615166561e-17,1.0021986766496651e-16
0.2,0.26,0.0,2.0,3.0,7.051e-09,2.3435354595285793e-07,2.795e-09,1.3645944820699107e-17,1.009997268861168e-16
0.22,0.26,0.0,2.0,3.0,1.368e-08,4.509811578669127e-07,5.416e-09,1.3924465971109924e-17,1.0193874105035897e-16
0.24,0.26,0.0,2.0,3.0,2.634e-08,8.553865316829865e-07,1.041e-08,1.4215719516968093e-17,1.0314831861785737e-16
0.26,0.26,0.0,2.0,3.0,5.005e-08,1.5835053401179358e-06,1.97e-08,1.4521297007704533e-17,1.0480353002601309e-16
0.28,0.26,0.0,2.0,3.0,9.308e-08,2.8224153535133278e-06,3.64e-08,1.4838015344457403e-17,1.0699986824068124e-16
0.3,0.26,0.0,2.0,3.0,1.677e-07,4.775461902012485e-06,6.484e-08,1.5165874527226706e-17,1.096736712846251e-16
0.32,0.26,0.0,2.0,3.0,2.898e-07,7.5850921472994e-06,1.102e-07,1.5503283006581525e-17,1.1261803773182514e-16
0.34,0.26,0.0,2.0,3.0,4.773e-07,1.132561720273007e-05,1.774e-07,1.584705768366002e-17,1.1553057319040682e-16
0.36,0.26,0.0,2.0,3.0,7.484e-07,1.590380577387775e-05,2.705e-07,1.6201973206754946e-17,1.182839537058966e-16
0.38,0.26,0.0,2.0,3.0,1.119e-06,2.1315434249580022e-05,3.932e-07,1.6552114081557114e-17,1.2081451730105777e-16
0.4,0.26,0.0,2.0,3.0,1.605e-06,2.732543919074636e-05,5.497e-07,1.6918170450668475e-17,1.2310634848158104e-16
0.42,0.26,0.0,2.0,3.0,2.215e-06,3.3783554477669655e-05,7.468e-07,1.7300142314089025e-17,1.2523902471901245e-16
0.44,0.26,0.0,2.0,3.0,2.959e-06,4.064094410037803e-05,9.977e-07,1.769802967181876e-17,1.2724437700197032e-16
0.46,0.26,0.0,2.0,3.0,3.842e-06,4.7702989761779634e-05,1.326e-06,1.8127748018166882e-17,1.2915423631907307e-16
0.48,0.26,0.0,2.0,3.0,4.867e-06,5.474709685250381e-05,1.769e-06,1.8637043836060945e-17,1.3106409563617582e-16
0.5,0.26,0.0,2.0,3.0,6.031e-06,6.165838234748494e-05,2.39e-06,1.9241832619810147e-17,1.3298987044758776e-16
0.52,0.26,0.0,2.0,3.0,7.331e-06,6.821885271599504e-05,3.274e-06,1.9989860852342055e-17,1.3497930723623645e-16
0.54,0.26,0.0,2.0,3.0,8.757e-06,7.43654452662506e-05,4.534e-06,2.086521303934748e-17,1.3706423699074027e-16
0.56,0.26,0.0,2.0,3.0,1.03e-05,7.966820389551631e-05,6.291e-06,2.1883804675135613e-17,1.3924465971109924e-16
0.58,0.26,0.0,2.0,3.0,1.194e-05,8.441065698843867e-05,8.656e-06,2.3029720265397257e-17,1.4148874440869497e-16
0.6,0.26,0.0,2.0,3.0,1.367e-05,8.818768518628289e-05,1.171e-05,2.427112882151404e-17,1.4376466009490906e-16
0.62,0.26,0.0,2.0,3.0,1.546e-05,9.08369990616239e-05,1.547e-05,2.5544368366249205e-17,1.4604057578112316e-16
0.64,0.26,0.0,2.0,3.0,1.73e-05,9.29631161636097e-05,1.994e-05,2.6849438899602744e-17,1.4826874498440971e-16
0.66,0.26,0.0,2.0,3.0,1.917e-05,9.380893307912486e-05,2.506e-05,2.81385939386471e-17,1.5044916770476868e-16
0.68,0.26,0.0,2.0,3.0,2.105e-05,9.43003499174912e-05,3.075e-05,2.941183348338226e-17,1.525500129535817e-16
0.7,0.26,0.0,2.0,3.0,2.294e-05,9.448886564851982e-05,3.692e-05,3.065324203949904e-17,1.5457128073084875e-16
0.72,0.26,0.0,2.0,3.0,2.482e-05,9.324258428363139e-05,4.347e-05,3.184690411268826e-17,1.5649705554226069e-16
0.74,0.26,0.0,2.0,3.0,2.667e-05,9.204039641576117e-05,5.03e-05,3.299281970294991e-17,1.583432528821267e-16
0.76,0.26,0.0,2.0,3.0,2.85e-05,9.059542925212512e-05,5.733e-05,3.4090988810283983e-17,1.6009395725613754e-16
0.78,0.26,0.0,2.0,3.0,3.029e-05,8.85774857745384e-05,6.448e-05,3.5141411434690495e-17,1.6174916866429324e-16
0.8,0.26,0.0,2.0,3.0,3.205e-05,8.760513383508234e-05,7.168e-05,3.614408757616943e-17,1.6330888710659382e-16
0.0,0.28,0.0,2.0,3.0,8.813e-12,3.257994399110253e-10,3.937e-12,1.1432099562290844e-17,9.442662773642152e-17
0.02,0.28,0.0,2.0,3.0,1.716e-11,5.638428991685816e-10,7.125e-12,1.1576930560504467e-17,9.499958553155233e-17
0.04,0.28,0.0,2.0,3.0,3.349e-11,1.1225460951428997e-09,1.342e-11,1.1729719305872687e-17,9.558845882099235e-17
0.06,0.28,0.0,2.0,3.0,6.546e-11,2.19187800993388e-09,2.58e-11,1.189205734782642e-17,9.619324760474156e-17
0.08,0.28,0.0,2.0,3.0,1.28e-10,4.288210200023055e-09,5.005e-11,1.2065536235796586e-17,9.679803638849074e-17
0.1,0.28,0.0,2.0,3.0,2.503e-10,8.384737298735313e-09,9.753e-11,1.2250155969783185e-17,9.740282517223995e-17
0.12,0.28,0.0,2.0,3.0,4.894e-10,1.638959570848746e-08,1.904e-10,1.2447508099217135e-17,9.802352945029835e-17
0.14,0.28,0.0,2.0,3.0,9.568e-10,3.2045066226847614e-08,3.719e-10,1.2656001074667517e-17,9.864423372835674e-17
0.16,0.28,0.0,2.0,3.0,1.87e-09,6.25456904607241e-08,7.264e-10,1.2878817994996172e-17,9.928085350072432e-17
0.18,0.28,0.0,2.0,3.0,3.649e-09,1.2165155865431794e-07,1.417e-09,1.3115958860203095e-17,9.996521975601947e-17
0.2,0.28,0.0,2.0,3.0,7.106e-09,2.3634271210172673e-07,2.758e-09,1.3365832120857372e-17,1.0072916348286056e-16
0.22,0.28,0.0,2.0,3.0,1.379e-08,4.5430346450603834e-07,5.345e-09,1.3631620875820838e-17,1.0165226215279357e-16
0.24,0.28,0.0,2.0,3.0,2.654e-08,8.618609846661582e-07,1.027e-08,1.3910142026231655e-17,1.0286183972029196e-16
0.26,0.28,0.0,2.0,3.0,5.044e-08,1.596289830759965e-06,1.945e-08,1.420298712152074e-17,1.0450113563413848e-16
0.28,0.28,0.0,2.0,3.0,9.381e-08,2.8443081483776894e-06,3.595e-08,1.45101561616881e-17,1.0668155835449745e-16
0.3,0.28,0.0,2.0,3.0,1.69e-07,4.811613446334654e-06,6.408e-08,1.4830057597302807e-17,1.0933944590413211e-16
0.32,0.28,0.0,2.0,3.0,2.92e-07,7.639099988766738e-06,1.089e-07,1.516269142836487e-17,1.1226789685702298e-16
