vsg,vsd,vsb,fins,length,id,gm,gds,cdd,cgg
0.44,0.4,0.0,10.0,1.0,-5.954e-05,0.0007247734923916608,3.962e-05,1.954104391282291e-16,4.0808918958192885e-16
0.46,0.4,0.0,10.0,1.0,-7.501e-05,0.0008214686153707126,4.858e-05,1.975749463542789e-16,4.2604186716269464e-16
0.48,0.4,0.0,10.0,1.0,-9.237e-05,0.0009138440301014497,5.853e-05,1.9978720006325624e-16,4.443128546296443e-16
0.5,0.4,0.0,10.0,1.0,-0.0001115,0.000996642438585062,6.947e-05,2.0204720025516116e-16,4.625679266022847e-16
0.52,0.4,0.0,10.0,1.0,-0.0001322,0.001074075393925809,8.139e-05,2.0433903143568443e-16,4.804251112171953e-16
0.54,0.4,0.0,10.0,1.0,-0.0001544,0.0011420411560671795,9.43e-05,2.0663086261620773e-16,4.975501830938832e-16
0.56,0.4,0.0,10.0,1.0,-0.0001778,0.0011977439497573206,0.0001082,2.0889086280811265e-16,5.137999027835657e-16
0.58,0.4,0.0,10.0,1.0,-0.0002023,0.001251975028879489,0.0001232,2.1111903201139917e-16,5.290628618260785e-16
0.6,0.4,0.0,10.0,1.0,-0.0002278,0.0012943399026766375,0.0001391,2.1329945473175816e-16,5.433549757157308e-16
0.62,0.4,0.0,10.0,1.0,-0.000254,0.0013256493283659479,0.0001562,2.1540029998057115e-16,5.567080754411408e-16
0.64,0.4,0.0,10.0,1.0,-0.0002808,0.0013530547678355191,0.0001743,2.1745339874645663e-16,5.691699074852361e-16
0.66,0.4,0.0,10.0,1.0,-0.0003081,0.00137712358426791,0.0001935,2.1941100454648694e-16,5.808200493195628e-16
0.68,0.4,0.0,10.0,1.0,-0.0003358,0.001388434863044654,0.0002139,2.213208638635897e-16,5.917221629213577e-16
0.7,0.4,0.0,10.0,1.0,-0.0003636,0.001394128947529686,0.0002355,2.2316706120345565e-16,6.019399102678573e-16
0.72,0.4,0.0,10.0,1.0,-0.0003916,0.0014050493468365265,0.0002584,2.2496551206039405e-16,6.115528688306078e-16
0.74,0.4,0.0,10.0,1.0,-0.0004197,0.001400657633075958,0.0002825,2.2673213192871413e-16,6.206087850925367e-16
0.76,0.4,0.0,10.0,1.0,-0.0004476,0.0013923121048354842,0.0003079,2.2849875179703416e-16,6.291872365251899e-16
0.78,0.4,0.0,10.0,1.0,-0.0004754,0.001385089939570321,0.0003347,2.302653716653542e-16,6.373359696114949e-16
0.8,0.4,0.0,10.0,1.0,-0.0005029,0.0013629195479628094,0.0003628,2.320638225222926e-16,6.451027308343794e-16
0.0,0.42,0.0,10.0,1.0,-2.81e-10,1.0388754345271849e-08,2.948e-10,1.7118705678964263e-16,2.0016917192667678e-16
0.02,0.42,0.0,10.0,1.0,-5.47e-10,1.7935635508351623e-08,5.737e-10,1.7160085964168156e-16,2.0214269322101628e-16
0.04,0.42,0.0,10.0,1.0,-1.065e-09,3.553830813201512e-08,1.117e-09,1.7204649348233887e-16,2.042276229755201e-16
0.06,0.42,0.0,10.0,1.0,-2.074e-09,6.898926820794119e-08,2.174e-09,1.7250804281730537e-16,2.0640804569587907e-16
0.08,0.42,0.0,10.0,1.0,-4.037e-09,1.3435940856048024e-07,4.232e-09,1.7301733863519942e-16,2.0866804588778397e-16
0.1,0.42,0.0,10.0,1.0,-7.858e-09,2.61279590429406e-07,8.235e-09,1.735425499474027e-16,2.1102353904554406e-16
0.12,0.42,0.0,10.0,1.0,-1.529e-08,5.086794439431293e-07,1.602e-08,1.7409959224822433e-16,2.134745251691592e-16
0.14,0.42,0.0,10.0,1.0,-2.975e-08,9.882025933171544e-07,3.114e-08,1.746884655376643e-16,2.1606875074155711e-16
0.16,0.42,0.0,10.0,1.0,-5.78e-08,1.9157806028579615e-06,6.042e-08,1.753250853100319e-16,2.1888579323428367e-16
0.18,0.42,0.0,10.0,1.0,-1.121e-07,3.702642328450072e-06,1.169e-07,1.7599353607101787e-16,2.221166385790491e-16
0.2,0.42,0.0,10.0,1.0,-2.166e-07,7.096385551542613e-06,2.247e-07,1.7670973331493142e-16,2.261273431449649e-16
0.22,0.42,0.0,10.0,1.0,-4.156e-07,1.3441753336183106e-05,4.273e-07,1.7748959253608168e-16,2.3150678022147095e-16
0.24,0.42,0.0,10.0,1.0,-7.88e-07,2.4854981856850476e-05,7.974e-07,1.7831719824015956e-16,2.3914621748988196e-16
0.26,0.42,0.0,10.0,1.0,-1.464e-06,4.44114094036591e-05,1.444e-06,1.7922438141578337e-16,2.4993692263151247e-16
0.28,0.42,0.0,10.0,1.0,-2.64e-06,7.531743261463319e-05,2.507e-06,1.8021114206295313e-16,2.6424495201547387e-16
0.3,0.42,0.0,10.0,1.0,-4.57e-06,0.00012024074388341687,4.132e-06,1.813093111702872e-16,2.814655168580169e-16
0.32,0.42,0.0,10.0,1.0,-7.546e-06,0.00017964259784067306,6.448e-06,1.8251888873778558e-16,3.0015030717700544e-16
0.34,0.42,0.0,10.0,1.0,-1.185e-05,0.00025321090881997893,9.547e-06,1.838717057540667e-16,3.1894650595615826e-16
0.36,0.42,0.0,10.0,1.0,-1.775e-05,0.0003381318830937229,1.35e-05,1.8536776221913051e-16,3.371379159515619e-16
0.38,0.42,0.0,10.0,1.0,-2.543e-05,0.00043127494556525635,1.834e-05,1.8700705813297705e-16,3.5458129771443364e-16
0.4,0.42,0.0,10.0,1.0,-3.504e-05,0.0005302775530728811,2.41e-05,1.8875776250698787e-16,3.716108766252665e-16
0.42,0.42,0.0,10.0,1.0,-4.666e-05,0.0006321192509564462,3.079e-05,1.9063579083547225e-16,3.8862454004179007e-16
0.44,0.42,0.0,10.0,1.0,-6.032e-05,0.0007332446414989384,3.84e-05,1.9260931212981175e-16,4.0600425982742505e-16
0.46,0.42,0.0,10.0,1.0,-7.597e-05,0.0008313965718309464,4.692e-05,1.946624108956972e-16,4.2386144444233567e-16
0.48,0.42,0.0,10.0,1.0,-9.352e-05,0.000921158650346002,5.634e-05,1.967791716388194e-16,4.4206876993204853e-16
0.5,0.42,0.0,10.0,1.0,-0.0001128,0.0010084616123633905,6.663e-05,1.9895959435917837e-16,4.602760954217613e-16
0.52,0.42,0.0,10.0,1.0,-0.0001338,0.001086981673760808,7.778e-05,2.0117184806815573e-16,4.780855335537444e-16
0.54,0.42,0.0,10.0,1.0,-0.0001562,0.001153594858942988,8.98e-05,2.0340001727144225e-16,4.951946899361232e-16
0.56,0.42,0.0,10.0,1.0,-0.0001799,0.0012136268664311826,0.0001027,2.056281864747288e-16,5.114284941314965e-16
0.58,0.42,0.0,10.0,1.0,-0.0002047,0.001266885651296268,0.0001164,2.0784044018370614e-16,5.267232841626276e-16
0.6,0.42,0.0,10.0,1.0,-0.0002305,0.0013088144963357149,0.0001311,2.100049474097559e-16,5.410313135465891e-16
0.62,0.42,0.0,10.0,1.0,-0.000257,0.0013428443393249125,0.0001466,2.1212170815287812e-16,5.544321597549267e-16
0.64,0.42,0.0,10.0,1.0,-0.0002842,0.001374800130340562,0.0001631,2.1417480691876355e-16,5.669417382819496e-16
0.66,0.42,0.0,10.0,1.0,-0.0003119,0.001392939107264594,0.0001805,2.161324127187939e-16,5.786237111048948e-16
0.68,0.42,0.0,10.0,1.0,-0.0003399,0.001408435424576909,0.0001988,2.1802635654158743e-16,5.895576556953079e-16
0.7,0.42,0.0,10.0,1.0,-0.0003682,0.0014183111784038186,0.0002182,2.1984072289283504e-16,5.99807234030426e-16
0.72,0.42,0.0,10.0,1.0,-0.0003966,0.0014233118457837011,0.0002387,2.215914272668459e-16,6.094201925931764e-16
0.74,0.42,0.0,10.0,1.0,-0.0004251,0.001423433422437286,0.0002602,2.232943851579292e-16,6.184761088551053e-16
0.76,0.42,0.0,10.0,1.0,-0.0004535,0.00141794644844301,0.0002828,2.249495965660849e-16,6.270068138048309e-16
0.78,0.42,0.0,10.0,1.0,-0.0004818,0.0014097727677664473,0.0003065,2.265888924799314e-16,6.350918849138993e-16
0.8,0.42,0.0,10.0,1.0,-0.0005098,0.0013885172596008705,0.0003315,2.282281883937779e-16,6.427790686652378e-16
0.0,0.44,0.0,10.0,1.0,-2.869e-10,1.0620499133723673e-08,2.957e-10,1.698342397733615e-16,1.9977128456894705e-16
0.02,0.44,0.0,10.0,1.0,-5.585e-10,1.830134074890058e-08,5.755e-10,1.7023212713109129e-16,2.0172889036897737e-16
0.04,0.44,0.0,10.0,1.0,-1.087e-09,3.6259622099590025e-08,1.12e-09,1.706459299831302e-16,2.037819891348628e-16
0.06,0.44,0.0,10.0,1.0,-2.117e-09,7.046395238702682e-08,2.181e-09,1.7109156382378749e-16,2.059305808666034e-16
0.08,0.44,0.0,10.0,1.0,-4.122e-09,1.3719046007986735e-07,4.245e-09,1.71553113158754e-16,2.0817466556419912e-16
0.1,0.44,0.0,10.0,1.0,-8.023e-09,2.667828644992578e-07,8.26e-09,1.7206240897664806e-16,2.104983277333408e-16
0.12,0.44,0.0,10.0,1.0,-1.561e-08,5.190895847171878e-07,1.607e-08,1.7258762028885133e-16,2.1291748286833762e-16
0.14,0.44,0.0,10.0,1.0,-3.037e-08,1.0093173733769079e-06,3.123e-08,1.7314466258967296e-16,2.1547987745211713e-16
0.16,0.44,0.0,10.0,1.0,-5.901e-08,1.9544255702875623e-06,6.06e-08,1.7373353587911295e-16,2.1826508895622527e-16
0.18,0.44,0.0,10.0,1.0,-1.144e-07,3.7789805443704455e-06,1.172e-07,1.7437015565148054e-16,2.2146410331237237e-16
0.2,0.44,0.0,10.0,1.0,-2.211e-07,7.245943832599916e-06,2.252e-07,1.7503860641246653e-16,2.254429768896698e-16
0.22,0.44,0.0,10.0,1.0,-4.242e-07,1.3712269771496932e-05,4.281e-07,1.7577071915068924e-16,2.3079058297755745e-16
0.24,0.44,0.0,10.0,1.0,-8.04e-07,2.5348506130982416e-05,7.982e-07,1.765505783718395e-16,2.3839818925735004e-16
0.26,0.44,0.0,10.0,1.0,-1.493e-06,4.522698424838211e-05,1.443e-06,1.7739409957022657e-16,2.4915706341036213e-16
0.28,0.44,0.0,10.0,1.0,-2.69e-06,7.666186547437803e-05,2.501e-06,1.7831719824015956e-16,2.63417346311396e-16
0.3,0.44,0.0,10.0,1.0,-4.653e-06,0.000122147597920194,4.111e-06,1.793357898759477e-16,2.8052650269377474e-16
0.32,0.44,0.0,10.0,1.0,-7.674e-06,0.0001823709492344171,6.395e-06,1.8046578997190013e-16,2.9906805356398054e-16
0.34,0.44,0.0,10.0,1.0,-1.204e-05,0.00025644048888774694,9.44e-06,1.817390295166353e-16,3.176891819057323e-16
0.36,0.44,0.0,10.0,1.0,-1.801e-05,0.00034228573247047566,1.33e-05,1.83139593015844e-16,3.3570552146373486e-16
0.38,0.44,0.0,10.0,1.0,-2.579e-05,0.00043693044895192856,1.801e-05,1.846674804695262e-16,3.5298974828351473e-16
0.4,0.44,0.0,10.0,1.0,-3.552e-05,0.000536500888547053,2.36e-05,1.8630677638337272e-16,3.698760877455648e-16
0.42,0.44,0.0,10.0,1.0,-4.727e-05,0.0006390704056730836,3.004e-05,1.8807339625169272e-16,3.8676242720761487e-16
0.44,0.44,0.0,10.0,1.0,-6.108e-05,0.0007412166871581995,3.735e-05,1.8991959359155873e-16,4.040307385330856e-16
0.46,0.44,0.0,10.0,1.0,-7.689e-05,0.0008390576352784958,4.549e-05,1.9186128389727985e-16,4.2180834567645024e-16
0.48,0.44,0.0,10.0,1.0,-9.463e-05,0.0009350459581074068,5.443e-05,1.938825516745469e-16,4.3993609369461715e-16
0.5,0.44,0.0,10.0,1.0,-0.0001142,0.0010172425002438381,6.417e-05,1.9596748142905076e-16,4.580797572070932e-16
0.52,0.44,0.0,10.0,1.0,-0.0001353,0.0010964748224895871,7.467e-05,1.9810015766648212e-16,4.758414488561487e-16
0.54,0.44,0.0,10.0,1.0,-0.000158,0.0011668449833580963,8.593e-05,2.0026466489253192e-16,4.929187742499091e-16
0.56,0.44,0.0,10.0,1.0,-0.0001819,0.0012261292120299603,9.793e-05,2.024450876128909e-16,5.091366629509732e-16
0.58,0.44,0.0,10.0,1.0,-0.000207,0.0012786261444859984,0.0001107,2.0464142582755904e-16,5.244155374877952e-16
0.6,0.44,0.0,10.0,1.0,-0.000233,0.001324354185989992,0.0001242,2.0680593305360882e-16,5.38755397860375e-16
0.62,0.44,0.0,10.0,1.0,-0.0002599,0.0013589410795058275,0.0001385,2.0892269379673102e-16,5.521880750573309e-16
0.64,0.44,0.0,10.0,1.0,-0.0002873,0.0013848694719504567,0.0001536,2.1099170805692568e-16,5.6474540006728145e-16
0.66,0.44,0.0,10.0,1.0,-0.0003153,0.0014115770246801783,0.0001694,2.1298114484557437e-16,5.764910348674633e-16
0.68,0.44,0.0,10.0,1.0,-0.0003437,0.0014288104052927783,0.0001861,2.1489100416267712e-16,5.874727259408041e-16
0.7,0.44,0.0,10.0,1.0,-0.0003724,0.0014381693301127579,0.0002037,2.1670537051392468e-16,5.977541352645405e-16
0.72,0.44,0.0,10.0,1.0,-0.0004012,0.0014435042582321052,0.0002221,2.1845607488793555e-16,6.073989248159094e-16
0.74,0.44,0.0,10.0,1.0,-0.0004301,0.0014428056209346853,0.0002414,2.2012720179040046e-16,6.164707565721474e-16
0.76,0.44,0.0,10.0,1.0,-0.0004589,0.0014402692500168517,0.0002617,2.217505822099378e-16,6.250173770161822e-16
0.78,0.44,0.0,10.0,1.0,-0.0004877,0.0014361093629734999,0.0002829,2.2331030065223835e-16,6.330865326309413e-16
0.8,0.44,0.0,10.0,1.0,-0.0005162,0.001410998440144264,0.0003052,2.2485410360022977e-16,6.407259698993523e-16
0.0,0.46,0.0,10.0,1.0,-2.928e-10,1.0806715383483995e-08,2.971e-10,1.685132537456988e-16,1.993893127055265e-16
0.02,0.46,0.0,10.0,1.0,-5.701e-10,1.870867070024244e-08,5.78e-10,1.6889522560911933e-16,2.013310030112476e-16
0.04,0.46,0.0,10.0,1.0,-1.11e-09,3.7012618509374796e-08,1.125e-09,1.6929311296684908e-16,2.0336818628282388e-16
0.06,0.46,0.0,10.0,1.0,-2.161e-09,7.190520994226363e-08,2.19e-09,1.6970691581888802e-16,2.0548494702594608e-16
0.08,0.46,0.0,10.0,1.0,-4.207e-09,1.3997365188479027e-07,4.263e-09,1.701525496595453e-16,2.0769720073492342e-16
0.1,0.46,0.0,10.0,1.0,-8.189e-09,2.7251136477190485e-07,8.296e-09,1.7063001448882101e-16,2.100049474097559e-16
0.12,0.46,0.0,10.0,1.0,-1.594e-08,5.301462395132102e-07,1.614e-08,1.7112339481240586e-16,2.1239227155613436e-16
0.14,0.46,0.0,10.0,1.0,-3.1e-08,1.0289701497038334e-06,3.137e-08,1.7164860612460915e-16,2.149228351512955e-16
0.16,0.46,0.0,10.0,1.0,-6.022e-08,1.9967768081608022e-06,6.085e-08,1.7220564842543078e-16,2.1767621566678526e-16
0.18,0.46,0.0,10.0,1.0,-1.168e-07,3.855448067026294e-06,1.177e-07,1.727945217148708e-16,2.2084339903431398e-16
0.2,0.46,0.0,10.0,1.0,-2.256e-07,7.391278215470231e-06,2.261e-07,1.7343114148723834e-16,2.2479044162299303e-16
0.22,0.46,0.0,10.0,1.0,-4.328e-07,1.3984560508846822e-05,4.295e-07,1.7411550774253351e-16,2.301221322165715e-16
0.24,0.46,0.0,10.0,1.0,-8.2e-07,2.583915308714514e-05,8.001e-07,1.7484762048075622e-16,2.377138230020549e-16
0.26,0.46,0.0,10.0,1.0,-1.522e-06,4.605229406294623e-05,1.445e-06,1.7562747970190651e-16,2.4844086616644863e-16
0.28,0.46,0.0,10.0,1.0,-2.74e-06,7.797019569260725e-05,2.498e-06,1.7648691639460276e-16,2.626374870902457e-16
0.3,0.46,0.0,10.0,1.0,-4.735e-06,0.00012403916763331505,4.097e-06,1.7744184605315413e-16,2.7965115050676933e-16
0.32,0.46,0.0,10.0,1.0,-7.801e-06,0.0001850466207245486,6.354e-06,1.7850818417186982e-16,2.980653774225016e-16
0.34,0.46,0.0,10.0,1.0,-1.223e-05,0.0002600463935345806,9.35e-06,1.7968593075074984e-16,3.1652735082116143e-16
0.36,0.46,0.0,10.0,1.0,-1.828e-05,0.00034663612175204344,1.313e-05,1.8100691677841258e-16,3.3438453543607215e-16
0.38,0.46,0.0,10.0,1.0,-2.615e-05,0.00044142270661797124,1.773e-05,1.8243931126623965e-16,3.515096073127601e-16
0.4,0.46,0.0,10.0,1.0,-3.598e-05,0.0005426826710048945,2.315e-05,1.83983114214231e-16,3.6825270732602745e-16
0.42,0.46,0.0,10.0,1.0,-4.787e-05,0.0006458502165732588,2.939e-05,1.8562241012807752e-16,3.850276383279132e-16
0.44,0.46,0.0,10.0,1.0,-6.181e-05,0.0007484156610996736,3.643e-05,1.8737311450208838e-16,4.022004566875287e-16
0.46,0.46,0.0,10.0,1.0,-7.779e-05,0.000848482329413643,4.423e-05,1.892033963476452e-16,4.198825708650383e-16
0.48,0.46,0.0,10.0,1.0,-9.57e-05,0.0009411450012157183,5.277e-05,1.9109734017043877e-16,4.379307414116592e-16
0.5,0.46,0.0,10.0,1.0,-0.0001154,0.0010284284472958222,6.202e-05,1.9308677695908746e-16,4.559948274525893e-16
0.52,0.46,0.0,10.0,1.0,-0.0001368,0.001110129586366142,7.196e-05,1.951239602306637e-16,4.736928571244081e-16
0.54,0.46,0.0,10.0,1.0,-0.0001597,0.0011760331671795499,8.256e-05,1.9722480547947673e-16,4.907224360352409e-16
0.56,0.46,0.0,10.0,1.0,-0.0001838,0.0012357257208795427,9.383e-05,1.993574817169081e-16,5.069084937476867e-16
0.58,0.46,0.0,10.0,1.0,-0.0002091,0.0012910559332782324,0.0001057,2.015060734486487e-16,5.221714527901994e-16
0.6,0.46,0.0,10.0,1.0,-0.0002354,0.0013400385219715257,0.0001183,2.036546651803893e-16,5.365272286570884e-16
0.62,0.46,0.0,10.0,1.0,-0.0002626,0.0013737699387756392,0.0001315,2.0578734141782066e-16,5.499758213483536e-16
0.64,0.46,0.0,10.0,1.0,-0.0002903,0.0013998696988897733,0.0001454,2.0787227117232451e-16,5.625649773469224e-16
0.66,0.46,0.0,10.0,1.0,-0.0003186,0.0014267472576529633,0.00016,2.0989353894959157e-16,5.743583586300319e-16
0.68,0.46,0.0,10.0,1.0,-0.0003473,0.0014431292464622274,0.0001753,2.118352292553127e-16,5.854037116806094e-16
0.7,0.46,0.0,10.0,1.0,-0.0003763,0.0014557277404740636,0.0001913,2.136973420894879e-16,5.957487829815826e-16
0.72,0.46,0.0,10.0,1.0,-0.0004055,0.0014639517756176216,0.000208,2.154639619578079e-16,6.054413190158791e-16
0.74,0.46,0.0,10.0,1.0,-0.0004348,0.0014634531330195294,0.0002255,2.1715100435458202e-16,6.145608972550447e-16
0.76,0.46,0.0,10.0,1.0,-0.000464,0.001457227676280106,0.0002439,2.1877438477411935e-16,6.231234331933886e-16
0.78,0.46,0.0,10.0,1.0,-0.0004931,0.0014526361618600041,0.000263,2.2031818772211074e-16,6.31208504302457e-16
0.8,0.46,0.0,10.0,1.0,-0.0005221,0.001447343502485265,0.000283,2.2179832869286535e-16,6.38847941570868e-16
0.0,0.48,0.0,10.0,1.0,-2.988e-10,1.1071937624450046e-08,2.987e-10,1.6724001420096363e-16,1.9902325633641513e-16
0.02,0.48,0.0,10.0,1.0,-5.816e-10,1.905018463887183e-08,5.812e-10,1.6760607057007499e-16,2.0094903114782705e-16
0.04,0.48,0.0,10.0,1.0,-1.132e-09,3.777985115289722e-08,1.131e-09,1.6797212693918634e-16,2.0297029892509415e-16
0.06,0.48,0.0,10.0,1.0,-2.205e-09,7.337032655122753e-08,2.202e-09,1.683700142969161e-16,2.0507114417390714e-16
0.08,0.48,0.0,10.0,1.0,-4.292e-09,1.4279709508883425e-07,4.287e-09,1.6879973264326422e-16,2.0725156689426613e-16
0.1,0.48,0.0,10.0,1.0,-8.355e-09,2.7805463967324823e-07,8.342e-09,1.692453664839215e-16,2.0952748258048022e-16
0.12,0.48,0.0,10.0,1.0,-1.626e-08,5.404039451965322e-07,1.623e-08,1.6970691581888802e-16,2.1189889123254946e-16
0.14,0.48,0.0,10.0,1.0,-3.162e-08,1.0505051502564936e-06,3.153e-08,1.7020029614247287e-16,2.1439762383909223e-16
0.16,0.48,0.0,10.0,1.0,-6.144e-08,2.0353924870269653e-06,6.118e-08,1.7072550745467613e-16,2.1713508886027283e-16
0.18,0.48,0.0,10.0,1.0,-1.191e-07,3.93148321670747e-06,1.183e-07,1.7129846524980698e-16,2.2027044123918314e-16
0.2,0.48,0.0,10.0,1.0,-2.301e-07,7.540578851649973e-06,2.272e-07,1.71887338539247e-16,2.241856528392438e-16
0.22,0.48,0.0,10.0,1.0,-4.414e-07,1.425641018910866e-05,4.314e-07,1.7252395831161458e-16,2.295014279385131e-16
0.24,0.48,0.0,10.0,1.0,-8.36e-07,2.6327602026362722e-05,8.029e-07,1.732083245669097e-16,2.370772032296873e-16
0.26,0.48,0.0,10.0,1.0,-1.551e-06,4.688683700237919e-05,1.448e-06,1.7394043730513242e-16,2.4777241540546266e-16
0.28,0.48,0.0,10.0,1.0,-2.79e-06,7.924375134818724e-05,2.498e-06,1.747521275149011e-16,2.6193720534064136e-16
0.3,0.48,0.0,10.0,1.0,-4.816e-06,0.0001259106826324022,4.087e-06,1.756433951962157e-16,2.7885537579130983e-16
0.32,0.48,0.0,10.0,1.0,-7.928e-06,0.00018783728563345783,6.323e-06,1.7663015584338544e-16,2.971422787525686e-16
0.34,0.48,0.0,10.0,1.0,-1.242e-05,0.0002633618982588893,9.277e-06,1.7774424044502874e-16,3.154610127024458e-16
0.36,0.48,0.0,10.0,1.0,-1.854e-05,0.00035053355818625735,1.299e-05,1.7896973350683634e-16,3.3314312687995533e-16
0.38,0.48,0.0,10.0,1.0,-2.65e-05,0.0004465179771983765,1.749e-05,1.8030663502880824e-16,3.501408748021698e-16
0.4,0.48,0.0,10.0,1.0,-3.644e-05,0.0005484037514478627,2.277e-05,1.8175494501094448e-16,3.667566508609636e-16
0.42,0.48,0.0,10.0,1.0,-4.845e-05,0.0006523706242209852,2.882e-05,1.8329874795893587e-16,3.834201734026851e-16
0.44,0.48,0.0,10.0,1.0,-6.253e-05,0.0007556129500657903,3.562e-05,1.849380438727824e-16,4.004815833021363e-16
0.46,0.48,0.0,10.0,1.0,-7.866e-05,0.0008566727659014327,4.313e-05,1.8665691725817488e-16,4.180841200080999e-16
0.48,0.48,0.0,10.0,1.0,-9.674e-05,0.000949185164696061,5.131e-05,1.8843945262080407e-16,4.3605271308317485e-16
0.5,0.48,0.0,10.0,1.0,-0.0001166,0.0010375781584891072,6.014e-05,1.9031748094928846e-16,4.540372216525591e-16
0.52,0.48,0.0,10.0,1.0,-0.0001382,0.0011194909789138605,6.959e-05,1.9225917125500958e-16,4.716556738528318e-16
0.54,0.48,0.0,10.0,1.0,-0.0001613,0.0011894402906025053,7.962e-05,1.9426452353796745e-16,4.886056752921187e-16
0.56,0.48,0.0,10.0,1.0,-0.0001857,0.0012477318266280338,9.024e-05,1.9633353779816211e-16,5.047439865216369e-16
0.58,0.48,0.0,10.0,1.0,-0.0002112,0.0013046243868612814,0.0001014,1.984343830469751e-16,5.199751145755313e-16
0.6,0.48,0.0,10.0,1.0,-0.0002378,0.0013487545938788209,0.0001132,2.005670592844065e-16,5.343149749481111e-16
0.62,0.48,0.0,10.0,1.0,-0.0002651,0.0013853452135873506,0.0001255,2.0268382002752873e-16,5.477635676393762e-16
0.64,0.48,0.0,10.0,1.0,-0.0002932,0.0014198565357477924,0.0001384,2.0478466527634174e-16,5.603845546265635e-16
0.66,0.48,0.0,10.0,1.0,-0.0003218,0.001440212611373307,0.0001519,2.0683776404222722e-16,5.722256823926006e-16
0.68,0.48,0.0,10.0,1.0,-0.0003508,0.0014592850027349501,0.000166,2.088272008308759e-16,5.833346974204149e-16
0.7,0.48,0.0,10.0,1.0,-0.0003801,0.0014676353536509723,0.0001807,2.1073706014797863e-16,5.937434306986248e-16
0.72,0.48,0.0,10.0,1.0,-0.0004095,0.0014751695746493545,0.000196,2.1255142649922622e-16,6.03499628710158e-16
0.74,0.48,0.0,10.0,1.0,-0.0004391,0.0014816823397399705,0.000212,2.142862153789279e-16,6.126828689265604e-16
0.76,0.48,0.0,10.0,1.0,-0.0004687,0.0014780890423548014,0.0002287,2.1592551129277441e-16,6.212931513478319e-16
0.78,0.48,0.0,10.0,1.0,-0.0004982,0.0014709534748164961,0.000246,2.17485229735075e-16,6.294259689398277e-16
0.8,0.48,0.0,10.0,1.0,-0.0005275,0.0014584033727787797,0.0002641,2.189653707058296e-16,6.37081321702548e-16
0.0,0.5,0.0,10.0,1.0,-3.048e-10,1.126056002883759e-08,3.007e-10,1.6599860564484684e-16,1.9868903095592215e-16
0.02,0.5,0.0,10.0,1.0,-5.933e-10,1.9455011271183145e-08,5.85e-10,1.66348746519649e-16,2.005829747787157e-16
0.04,0.5,0.0,10.0,1.0,-1.155e-09,3.852536221676711e-08,1.139e-09,1.666988873944512e-16,2.0258832706167356e-16
0.06,0.5,0.0,10.0,1.0,-2.249e-09,7.482907289728642e-08,2.216e-09,1.6708085925787175e-16,2.0467325681617741e-16
0.08,0.5,0.0,10.0,1.0,-4.378e-09,1.456678130683694e-07,4.314e-09,1.6747874661560147e-16,2.0683776404222722e-16
0.1,0.5,0.0,10.0,1.0,-8.523e-09,2.8371538613613783e-07,8.396e-09,1.6790846496194957e-16,2.0908184873982293e-16
0.12,0.5,0.0,10.0,1.0,-1.659e-08,5.514945700184127e-07,1.633e-08,1.6833818330829772e-16,2.1143734189758297e-16
0.14,0.5,0.0,10.0,1.0,-3.226e-08,1.0712899205301106e-06,3.174e-08,1.688156481375734e-16,2.1390424351550736e-16
0.16,0.5,0.0,10.0,1.0,-6.267e-08,2.0761800957225246e-06,6.156e-08,1.693090284611583e-16,2.1660987754806957e-16
0.18,0.5,0.0,10.0,1.0,-1.215e-07,4.0115780717417565e-06,1.19e-07,1.698342397733615e-16,2.1972931443267073e-16
0.2,0.5,0.0,10.0,1.0,-2.347e-07,7.684960720563909e-06,2.285e-07,1.7039128207418315e-16,2.2362861053842217e-16
0.22,0.5,0.0,10.0,1.0,-4.5e-07,1.4528886856315414e-05,4.337e-07,1.7099607085793237e-16,2.2892847014338226e-16
0.24,0.5,0.0,10.0,1.0,-8.521e-07,2.6818457777054256e-05,8.065e-07,1.7163269063029994e-16,2.364724144459381e-16
0.26,0.5,0.0,10.0,1.0,-1.58e-06,4.7711121700959055e-05,1.452e-06,1.7233297237990427e-16,2.4716762662171344e-16
0.28,0.5,0.0,10.0,1.0,-2.84e-06,8.05409812518492e-05,2.501e-06,1.7308100061243617e-16,2.6128467007396456e-16
0.3,0.5,0.0,10.0,1.0,-4.898e-06,0.00012784763463164262,4.083e-06,1.7392452181082323e-16,2.7813917854739633e-16
0.32,0.5,0.0,10.0,1.0,-8.054e-06,0.0001901922076527177,6.299e-06,1.7484762048075622e-16,2.9629875755418156e-16
0.34,0.5,0.0,10.0,1.0,-1.26e-05,0.00026670581930430024,9.216e-06,1.7588212761085354e-16,3.14474252055276e-16
0.36,0.5,0.0,10.0,1.0,-1.88e-05,0.0003549029519853596,1.287e-05,1.7702804320111521e-16,3.320131267840029e-16
0.38,0.5,0.0,10.0,1.0,-2.685e-05,0.0004511958396746347,1.728e-05,1.7828536725154119e-16,3.488676352574346e-16
0.4,0.5,0.0,10.0,1.0,-3.689e-05,0.000553823308544936,2.243e-05,1.7963818426782228e-16,3.6535608736175494e-16
0.42,0.5,0.0,10.0,1.0,-4.902e-05,0.0006590149341576219,2.832e-05,1.810864942499585e-16,3.8190820144331205e-16
0.44,0.5,0.0,10.0,1.0,-6.324e-05,0.0007626153516197663,3.491e-05,1.8261438170364072e-16,3.988900338712173e-16
